"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","site_sizes","init_intercepts","mean_est","truth","rmse","bias","emp_sd","coverage","n_reps"
"Federated landmark IPW","RD",15,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.125089213764897,-0.0565820986025233,0.0804406104040774,-0.0685071151623732,0.0423724106721769,NA,100
"Federated landmark IPW","RD",5,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.141668208126033,-0.060919027444341,0.097404717893989,-0.0807491806816924,0.0547468820867931,NA,100
"Federated landmark IPW","RD",10,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.114613806227647,-0.0462294986162913,0.0831448600611956,-0.068384307611356,0.0475315336808287,NA,100
"Federated landmark IPW","RD",15,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0953956966818846,-0.0397999434906583,0.0655813581680743,-0.0555957531912263,0.0349606816131792,NA,100
"Federated landmark IPW","RD",5,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.229566205856925,-0.120536231260007,0.113698823758151,-0.109029974596917,0.0324097373350023,NA,100
"Federated landmark IPW","RD",10,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.224828719520166,-0.0956199860100375,0.132278454068167,-0.129208733510129,0.0284745606004138,NA,100
"Federated landmark IPW","RD",15,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.17926607625411,-0.0807667930139156,0.103426313323393,-0.0984992832401945,0.0317008346580469,NA,100
"Federated landmark IPW","RD",5,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.157343646481179,-0.0820594317236955,0.080844715329215,-0.0752842147574839,0.0296129067719754,NA,100
"Federated landmark IPW","RD",10,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.164972805103156,-0.0654681174763394,0.103618364678608,-0.0995046876268161,0.0290520716582343,NA,100
"Federated landmark IPW","RD",15,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.124016959639189,-0.0564066207868443,0.0778988848038506,-0.0676103388523446,0.0388870201651914,NA,100
"Federated landmark IPW","RD",5,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.107842558819827,-0.0588257092473403,0.0588527223418869,-0.0490168495724863,0.032736958773485,NA,100
"Federated landmark IPW","RD",10,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.116729236544476,-0.0464827674473978,0.0779672011612785,-0.0702464690970778,0.033998188251143,NA,100
"Federated landmark IPW","RD",15,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0922290314411309,-0.0399201154772763,0.0623727513279208,-0.0523089159638546,0.034143745732232,NA,100
"Federated landmark IPW","RD",5,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.241517260843921,-0.125685136000928,0.130231482280509,-0.115832124842993,0.0598243036263648,NA,100
"Federated landmark IPW","RD",10,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.218005318617027,-0.100473676816018,0.130059302516846,-0.117531641801009,0.0559737975020057,NA,100
"Federated landmark IPW","RD",15,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.166261414962578,-0.0867020445403086,0.0976930626625437,-0.0795593704222689,0.056979892522881,NA,100
"Federated landmark IPW","RD",5,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.170170100496665,-0.082664323485726,0.126617621699221,-0.0875057770109394,0.0919747501279006,NA,100
"Federated landmark IPW","RD",10,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.168972922059369,-0.0659481773262258,0.125281928657006,-0.103024744733143,0.071643503097282,NA,100
"Federated landmark IPW","RD",15,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.128829508706907,-0.0580282965113386,0.097986657545682,-0.0708012121955684,0.0680802661199446,NA,100
"Federated landmark IPW","RD",5,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.140353756021879,-0.0559737956026843,0.118368471452281,-0.0843799604191951,0.0834309568397523,NA,100
"Federated landmark IPW","RD",10,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.10980710975553,-0.0467942535063454,0.0936679023431976,-0.0630128562491845,0.0696532238494431,NA,100
"Federated landmark IPW","RD",15,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.0860307103881889,-0.0387054284387901,0.071408267999233,-0.0473252819493988,0.0537432958192494,NA,100
"Federated IPW (no cloning)","RD",5,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.238241209184337,-0.122091469794383,0.12268758594398,-0.116149739389953,0.0397146613693772,NA,100
"Federated IPW (no cloning)","RD",10,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.287793333926486,-0.0968178705311098,0.19429568782353,-0.190975463395376,0.0359459005366949,NA,100
"Federated IPW (no cloning)","RD",15,-1,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.335069076981497,-0.0817086876024627,0.25556059295141,-0.253360389379035,0.0336309405909308,NA,100
"Federated IPW (no cloning)","RD",5,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.17676325057059,-0.081055776303728,0.104084473031441,-0.0957074742668619,0.0411164507332502,NA,100
"Federated IPW (no cloning)","RD",10,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.230182493802912,-0.0660312049566955,0.168591762605262,-0.164151288846217,0.0386323879989285,NA,100
"Federated IPW (no cloning)","RD",15,-0.7,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.262503010351008,-0.0565820986025233,0.208546979201076,-0.205920911748484,0.0331574243033311,NA,100
"Federated IPW (no cloning)","RD",5,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.14123606857746,-0.060919027444341,0.0905997657485217,-0.0803170411331189,0.0421336312957902,NA,100
"Federated IPW (no cloning)","RD",10,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.186350367490049,-0.0462294986162913,0.14543676124434,-0.140120868873757,0.0391577182209235,NA,100
"Federated IPW (no cloning)","RD",15,-0.5,"medium",1,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.231897591386372,-0.0397999434906583,0.195045036783025,-0.192097647895713,0.0339497556056463,NA,100
"Federated IPW (no cloning)","RD",5,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.235314425448141,-0.120536231260007,0.118292719651855,-0.114778194188133,0.0287646960514576,NA,100
"Federated IPW (no cloning)","RD",10,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.304118398713754,-0.0956199860100375,0.20970934784805,-0.208498412703716,0.0226172025993359,NA,100
"Federated IPW (no cloning)","RD",15,-1,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.349806931107253,-0.0807667930139156,0.269887345518611,-0.269040138093337,0.0214754585280577,NA,100
"Federated IPW (no cloning)","RD",5,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.171082387192039,-0.0820594317236955,0.0935034826412122,-0.0890229554683433,0.0287415277936994,NA,100
"Federated IPW (no cloning)","RD",10,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.24094107563354,-0.0654681174763394,0.177139553386599,-0.175472958157201,0.0243638731053167,NA,100
