"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","misspec","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"G-comp (no cloning)","RD",8,-0.7,"strong",2,25,"no_tv",-0.0266437336318543,-0.073695298677964,0.0470515650461096,0.00790804586427656,0.047704943043524,NA,100
"G-comp (no cloning)","RD",8,-0.7,"strong",2,25,"coarse_L",-0.0583175910633003,-0.073695298677964,0.0153777076146637,0.00701861830660081,0.0168891173359208,NA,100
"G-comp (no cloning)","RD",8,-0.7,"strong",2,25,"nonlinear_L",-0.079458063738833,-0.073695298677964,-0.00576276506086904,0.00635109959860055,0.00855234252102917,NA,100
"G-comp (no cloning)","RD",8,-0.7,"strong",2,25,"cloglog",-0.0787134627523862,-0.073695298677964,-0.00501816407442219,0.00619286465943438,0.00794669916638299,NA,100
"G-comp (no cloning)","RD",8,-0.7,"strong",2,25,"lpm",-0.0520840137870692,-0.073695298677964,0.0216112848908948,0.00873513160976999,0.0232934998150347,NA,100
"G-comp (no cloning)","RD",2,-0.5,"strong",2,25,"correct",-0.0738042887319964,-0.0679421293508451,-0.00586215938115132,0.0106419151410856,0.0121030065232316,NA,100
"G-comp (no cloning)","RD",2,-0.5,"strong",2,25,"no_lag",-0.0705493648791039,-0.0679421293508451,-0.00260723552825883,0.0106359495626942,0.0108990763814641,NA,100
"G-comp (no cloning)","RD",2,-0.5,"strong",2,25,"no_tv",-0.0320892117248254,-0.0679421293508451,0.0358529176260197,0.0116590217388545,0.0376829558597274,NA,100
"G-comp (no cloning)","RD",2,-0.5,"strong",2,25,"coarse_L",-0.0535207035182605,-0.0679421293508451,0.0144214258325846,0.0106370380960318,0.0178883380085073,NA,100
"G-comp (no cloning)","RD",2,-0.5,"strong",2,25,"nonlinear_L",-0.0740115921858894,-0.0679421293508451,-0.00606946283504427,0.0107756626565951,0.0123203951128945,NA,100
"G-comp (no cloning)","RD",2,-0.5,"strong",2,25,"cloglog",-0.0736209062362461,-0.0679421293508451,-0.00567877688540099,0.0102650778350366,0.0116861718130417,NA,100
"G-comp (no cloning)","RD",2,-0.5,"strong",2,25,"lpm",-0.0229456349581899,-0.0679421293508451,0.0449964943926552,0.0152031143253431,0.0474711264450909,NA,100
"G-comp (no cloning)","RD",5,-0.5,"strong",2,25,"correct",-0.0601217601166889,-0.0592813176469181,-0.000840442469770725,0.00802646269723474,0.00803033037556949,NA,100
"G-comp (no cloning)","RD",5,-0.5,"strong",2,25,"no_lag",-0.0552814581787267,-0.0592813176469181,0.00399985946819148,0.00831784967986474,0.00919204182046289,NA,100
"G-comp (no cloning)","RD",5,-0.5,"strong",2,25,"no_tv",-0.00459234063321686,-0.0592813176469181,0.0546889770137013,0.0100184944561222,0.0555900237062445,NA,100
"G-comp (no cloning)","RD",5,-0.5,"strong",2,25,"coarse_L",-0.0374689137658116,-0.0592813176469181,0.0218124038811066,0.00847284246995549,0.0233848697237763,NA,100
"G-comp (no cloning)","RD",5,-0.5,"strong",2,25,"nonlinear_L",-0.0599812023307027,-0.0592813176469181,-0.00069988468378455,0.00799508165779278,0.00798573452966119,NA,100
"G-comp (no cloning)","RD",5,-0.5,"strong",2,25,"cloglog",-0.0597540051705346,-0.0592813176469181,-0.000472687523616472,0.00787383243468567,0.00784861123590636,NA,100
"G-comp (no cloning)","RD",5,-0.5,"strong",2,25,"lpm",-0.0170942484138449,-0.0592813176469181,0.0421870692330733,0.0110083660332582,0.0435857900234823,NA,100
"G-comp (no cloning)","RD",8,-0.5,"strong",2,25,"correct",-0.0562912676117989,-0.0495488313631018,-0.00674243624869702,0.00594147587826237,0.00896708262611634,NA,100
"G-comp (no cloning)","RD",8,-0.5,"strong",2,25,"no_lag",-0.0512647352837152,-0.0495488313631018,-0.0017159039206134,0.00631390768942929,0.00651238069159846,NA,100
"G-comp (no cloning)","RD",8,-0.5,"strong",2,25,"no_tv",-0.00050850315256495,-0.0495488313631018,0.0490403282105369,0.00853475156125949,0.0497701452214827,NA,100
"G-comp (no cloning)","RD",8,-0.5,"strong",2,25,"coarse_L",-0.0346037066758918,-0.0495488313631018,0.01494512468721,0.00688366475490339,0.0164398218959201,NA,100
"G-comp (no cloning)","RD",8,-0.5,"strong",2,25,"nonlinear_L",-0.056227679979364,-0.0495488313631018,-0.0066788486162622,0.00583817583735083,0.00885158025302242,NA,100
"G-comp (no cloning)","RD",8,-0.5,"strong",2,25,"cloglog",-0.0558146257444462,-0.0495488313631018,-0.00626579438134441,0.00582763574276401,0.00853708991378938,NA,100
"G-comp (no cloning)","RD",8,-0.5,"strong",2,25,"lpm",-0.0220422447131751,-0.0495488313631018,0.0275065866499267,0.00809005742240864,0.0286601962299077,NA,100
"IPTW (no cloning)","RD",2,-1,"small",0.4,25,"correct",-0.157744487530333,-0.158884966736931,0.00114047920659829,0.0321517844093518,0.032010944395926,NA,100
"IPTW (no cloning)","RD",2,-1,"small",0.4,25,"no_lag",-0.157744487530333,-0.158884966736931,0.00114047920659829,0.0321517844093518,0.032010944395926,NA,100
"IPTW (no cloning)","RD",2,-1,"small",0.4,25,"no_tv",-0.157744487530333,-0.158884966736931,0.00114047920659829,0.0321517844093518,0.032010944395926,NA,100
"IPTW (no cloning)","RD",2,-1,"small",0.4,25,"coarse_L",-0.157744487530333,-0.158884966736931,0.00114047920659829,0.0321517844093518,0.032010944395926,NA,100
"IPTW (no cloning)","RD",2,-1,"small",0.4,25,"nonlinear_L",-0.157744487530333,-0.158884966736931,0.00114047920659829,0.0321517844093518,0.032010944395926,NA,100
"IPTW (no cloning)","RD",2,-1,"small",0.4,25,"cloglog",-0.157744487530333,-0.158884966736931,0.00114047920659829,0.0321517844093518,0.032010944395926,NA,100
"IPTW (no cloning)","RD",2,-1,"small",0.4,25,"lpm",-0.157744487530333,-0.158884966736931,0.00114047920659829,0.0321517844093518,0.032010944395926,NA,100
"IPTW (no cloning)","RD",5,-1,"small",0.4,25,"correct",-0.115189581789405,-0.120971162827715,0.00578158103830996,0.0205779096978122,0.0212753976028309,NA,100
"IPTW (no cloning)","RD",5,-1,"small",0.4,25,"no_lag",-0.115189581789405,-0.120971162827715,0.00578158103830996,0.0205779096978122,0.0212753976028309,NA,100
"IPTW (no cloning)","RD",5,-1,"small",0.4,25,"no_tv",-0.115189581789405,-0.120971162827715,0.00578158103830996,0.0205779096978122,0.0212753976028309,NA,100
"IPTW (no cloning)","RD",5,-1,"small",0.4,25,"coarse_L",-0.115189581789405,-0.120971162827715,0.00578158103830996,0.0205779096978122,0.0212753976028309,NA,100
"IPTW (no cloning)","RD",5,-1,"small",0.4,25,"nonlinear_L",-0.115189581789405,-0.120971162827715,0.00578158103830996,0.0205779096978122,0.0212753976028309,NA,100
"IPTW (no cloning)","RD",5,-1,"small",0.4,25,"cloglog",-0.115189581789405,-0.120971162827715,0.00578158103830996,0.0205779096978122,0.0212753976028309,NA,100
"IPTW (no cloning)","RD",5,-1,"small",0.4,25,"lpm",-0.115189581789405,-0.120971162827715,0.00578158103830996,0.0205779096978122,0.0212753976028309,NA,100
"IPTW (no cloning)","RD",8,-1,"small",0.4,25,"correct",-0.0876948808296353,-0.101768486263082,0.0140736054334469,0.0133789593534243,0.0193719631876359,NA,100
"IPTW (no cloning)","RD",8,-1,"small",0.4,25,"no_lag",-0.0876948808296353,-0.101768486263082,0.0140736054334469,0.0133789593534243,0.0193719631876359,NA,100
"IPTW (no cloning)","RD",8,-1,"small",0.4,25,"no_tv",-0.0876948808296353,-0.101768486263082,0.0140736054334469,0.0133789593534243,0.0193719631876359,NA,100
"IPTW (no cloning)","RD",8,-1,"small",0.4,25,"coarse_L",-0.0876948808296353,-0.101768486263082,0.0140736054334469,0.0133789593534243,0.0193719631876359,NA,100
"IPTW (no cloning)","RD",8,-1,"small",0.4,25,"nonlinear_L",-0.0876948808296353,-0.101768486263082,0.0140736054334469,0.0133789593534243,0.0193719631876359,NA,100
"IPTW (no cloning)","RD",8,-1,"small",0.4,25,"cloglog",-0.0876948808296353,-0.101768486263082,0.0140736054334469,0.0133789593534243,0.0193719631876359,NA,100
"IPTW (no cloning)","RD",8,-1,"small",0.4,25,"lpm",-0.0876948808296353,-0.101768486263082,0.0140736054334469,0.0133789593534243,0.0193719631876359,NA,100
"IPTW (no cloning)","RD",2,-0.7,"small",0.4,25,"correct",-0.0990388599706453,-0.105367498999536,0.00632863902889101,0.0320764545462892,0.032537080675063,NA,100
"IPTW (no cloning)","RD",2,-0.7,"small",0.4,25,"no_lag",-0.0990388599706453,-0.105367498999536,0.00632863902889101,0.0320764545462892,0.032537080675063,NA,100
"IPTW (no cloning)","RD",2,-0.7,"small",0.4,25,"no_tv",-0.0990388599706453,-0.105367498999536,0.00632863902889101,0.0320764545462892,0.032537080675063,NA,100
"IPTW (no cloning)","RD",2,-0.7,"small",0.4,25,"coarse_L",-0.0990388599706453,-0.105367498999536,0.00632863902889101,0.0320764545462892,0.032537080675063,NA,100
"IPTW (no cloning)","RD",2,-0.7,"small",0.4,25,"nonlinear_L",-0.0990388599706453,-0.105367498999536,0.00632863902889101,0.0320764545462892,0.032537080675063,NA,100
"IPTW (no cloning)","RD",2,-0.7,"small",0.4,25,"cloglog",-0.0990388599706453,-0.105367498999536,0.00632863902889101,0.0320764545462892,0.032537080675063,NA,100
"IPTW (no cloning)","RD",2,-0.7,"small",0.4,25,"lpm",-0.0990388599706453,-0.105367498999536,0.00632863902889101,0.0320764545462892,0.032537080675063,NA,100
"IPTW (no cloning)","RD",5,-0.7,"small",0.4,25,"correct",-0.0748688070855193,-0.0821353199189906,0.00726651283347129,0.0169063219008187,0.0183239649576985,NA,100
"IPTW (no cloning)","RD",5,-0.7,"small",0.4,25,"no_lag",-0.0748688070855193,-0.0821353199189906,0.00726651283347129,0.0169063219008187,0.0183239649576985,NA,100
"IPTW (no cloning)","RD",5,-0.7,"small",0.4,25,"no_tv",-0.0748688070855193,-0.0821353199189906,0.00726651283347129,0.0169063219008187,0.0183239649576985,NA,100
"IPTW (no cloning)","RD",5,-0.7,"small",0.4,25,"coarse_L",-0.0748688070855193,-0.0821353199189906,0.00726651283347129,0.0169063219008187,0.0183239649576985,NA,100
"IPTW (no cloning)","RD",5,-0.7,"small",0.4,25,"nonlinear_L",-0.0748688070855193,-0.0821353199189906,0.00726651283347129,0.0169063219008187,0.0183239649576985,NA,100
"IPTW (no cloning)","RD",5,-0.7,"small",0.4,25,"cloglog",-0.0748688070855193,-0.0821353199189906,0.00726651283347129,0.0169063219008187,0.0183239649576985,NA,100
"IPTW (no cloning)","RD",5,-0.7,"small",0.4,25,"lpm",-0.0748688070855193,-0.0821353199189906,0.00726651283347129,0.0169063219008187,0.0183239649576985,NA,100
"IPTW (no cloning)","RD",8,-0.7,"small",0.4,25,"correct",-0.0529529154695267,-0.0698427863991118,0.0168898709295851,0.0130132900792548,0.0212819172425326,NA,100
"IPTW (no cloning)","RD",8,-0.7,"small",0.4,25,"no_lag",-0.0529529154695267,-0.0698427863991118,0.0168898709295851,0.0130132900792548,0.0212819172425326,NA,100
"IPTW (no cloning)","RD",8,-0.7,"small",0.4,25,"no_tv",-0.0529529154695267,-0.0698427863991118,0.0168898709295851,0.0130132900792548,0.0212819172425326,NA,100
"IPTW (no cloning)","RD",8,-0.7,"small",0.4,25,"coarse_L",-0.0529529154695267,-0.0698427863991118,0.0168898709295851,0.0130132900792548,0.0212819172425326,NA,100
"IPTW (no cloning)","RD",8,-0.7,"small",0.4,25,"nonlinear_L",-0.0529529154695267,-0.0698427863991118,0.0168898709295851,0.0130132900792548,0.0212819172425326,NA,100
"IPTW (no cloning)","RD",8,-0.7,"small",0.4,25,"cloglog",-0.0529529154695267,-0.0698427863991118,0.0168898709295851,0.0130132900792548,0.0212819172425326,NA,100
"IPTW (no cloning)","RD",8,-0.7,"small",0.4,25,"lpm",-0.0529529154695267,-0.0698427863991118,0.0168898709295851,0.0130132900792548,0.0212819172425326,NA,100
"IPTW (no cloning)","RD",2,-0.5,"small",0.4,25,"correct",-0.0647567263957159,-0.0718312691569835,0.0070745427612675,0.0324959158209463,0.0330979433631851,NA,100
"IPTW (no cloning)","RD",2,-0.5,"small",0.4,25,"no_lag",-0.0647567263957159,-0.0718312691569835,0.0070745427612675,0.0324959158209463,0.0330979433631851,NA,100
"IPTW (no cloning)","RD",2,-0.5,"small",0.4,25,"no_tv",-0.0647567263957159,-0.0718312691569835,0.0070745427612675,0.0324959158209463,0.0330979433631851,NA,100
"IPTW (no cloning)","RD",2,-0.5,"small",0.4,25,"coarse_L",-0.0647567263957159,-0.0718312691569835,0.0070745427612675,0.0324959158209463,0.0330979433631851,NA,100
"IPTW (no cloning)","RD",2,-0.5,"small",0.4,25,"nonlinear_L",-0.0647567263957159,-0.0718312691569835,0.0070745427612675,0.0324959158209463,0.0330979433631851,NA,100
"IPTW (no cloning)","RD",2,-0.5,"small",0.4,25,"cloglog",-0.0647567263957159,-0.0718312691569835,0.0070745427612675,0.0324959158209463,0.0330979433631851,NA,100
"IPTW (no cloning)","RD",2,-0.5,"small",0.4,25,"lpm",-0.0647567263957159,-0.0718312691569835,0.0070745427612675,0.0324959158209463,0.0330979433631851,NA,100
"IPTW (no cloning)","RD",5,-0.5,"small",0.4,25,"correct",-0.040688331206022,-0.0569676227881472,0.0162792915821252,0.0196399783955794,0.0254339693772107,NA,100
"IPTW (no cloning)","RD",5,-0.5,"small",0.4,25,"no_lag",-0.040688331206022,-0.0569676227881472,0.0162792915821252,0.0196399783955794,0.0254339693772107,NA,100
"IPTW (no cloning)","RD",5,-0.5,"small",0.4,25,"no_tv",-0.040688331206022,-0.0569676227881472,0.0162792915821252,0.0196399783955794,0.0254339693772107,NA,100
"IPTW (no cloning)","RD",5,-0.5,"small",0.4,25,"coarse_L",-0.040688331206022,-0.0569676227881472,0.0162792915821252,0.0196399783955794,0.0254339693772107,NA,100
"IPTW (no cloning)","RD",5,-0.5,"small",0.4,25,"nonlinear_L",-0.040688331206022,-0.0569676227881472,0.0162792915821252,0.0196399783955794,0.0254339693772107,NA,100
"IPTW (no cloning)","RD",5,-0.5,"small",0.4,25,"cloglog",-0.040688331206022,-0.0569676227881472,0.0162792915821252,0.0196399783955794,0.0254339693772107,NA,100
"IPTW (no cloning)","RD",5,-0.5,"small",0.4,25,"lpm",-0.040688331206022,-0.0569676227881472,0.0162792915821252,0.0196399783955794,0.0254339693772107,NA,100
"IPTW (no cloning)","RD",8,-0.5,"small",0.4,25,"correct",-0.0256601862903923,-0.0489632870192666,0.0233031007288743,0.0142873662754896,0.0272969238252071,NA,100
"IPTW (no cloning)","RD",8,-0.5,"small",0.4,25,"no_lag",-0.0256601862903923,-0.0489632870192666,0.0233031007288743,0.0142873662754896,0.0272969238252071,NA,100
"IPTW (no cloning)","RD",8,-0.5,"small",0.4,25,"no_tv",-0.0256601862903923,-0.0489632870192666,0.0233031007288743,0.0142873662754896,0.0272969238252071,NA,100
"IPTW (no cloning)","RD",8,-0.5,"small",0.4,25,"coarse_L",-0.0256601862903923,-0.0489632870192666,0.0233031007288743,0.0142873662754896,0.0272969238252071,NA,100
"IPTW (no cloning)","RD",8,-0.5,"small",0.4,25,"nonlinear_L",-0.0256601862903923,-0.0489632870192666,0.0233031007288743,0.0142873662754896,0.0272969238252071,NA,100
"IPTW (no cloning)","RD",8,-0.5,"small",0.4,25,"cloglog",-0.0256601862903923,-0.0489632870192666,0.0233031007288743,0.0142873662754896,0.0272969238252071,NA,100
"IPTW (no cloning)","RD",8,-0.5,"small",0.4,25,"lpm",-0.0256601862903923,-0.0489632870192666,0.0233031007288743,0.0142873662754896,0.0272969238252071,NA,100
"IPTW (no cloning)","RD",2,-1,"medium",1,25,"correct",-0.142792390461495,-0.157561792455253,0.0147694019937577,0.042403260518368,0.0447011339097334,NA,100
"IPTW (no cloning)","RD",2,-1,"medium",1,25,"no_lag",-0.142792390461495,-0.157561792455253,0.0147694019937577,0.042403260518368,0.0447011339097334,NA,100
"IPTW (no cloning)","RD",2,-1,"medium",1,25,"no_tv",-0.142792390461495,-0.157561792455253,0.0147694019937577,0.042403260518368,0.0447011339097334,NA,100
"IPTW (no cloning)","RD",2,-1,"medium",1,25,"coarse_L",-0.142792390461495,-0.157561792455253,0.0147694019937577,0.042403260518368,0.0447011339097334,NA,100
"IPTW (no cloning)","RD",2,-1,"medium",1,25,"nonlinear_L",-0.142792390461495,-0.157561792455253,0.0147694019937577,0.042403260518368,0.0447011339097334,NA,100
"IPTW (no cloning)","RD",2,-1,"medium",1,25,"cloglog",-0.142792390461495,-0.157561792455253,0.0147694019937577,0.042403260518368,0.0447011339097334,NA,100
"IPTW (no cloning)","RD",2,-1,"medium",1,25,"lpm",-0.142792390461495,-0.157561792455253,0.0147694019937577,0.042403260518368,0.0447011339097334,NA,100
"IPTW (no cloning)","RD",5,-1,"medium",1,25,"correct",-0.0869096400563339,-0.123633070025923,0.0367234299695888,0.026540711938423,0.0452324618501764,NA,100
"IPTW (no cloning)","RD",5,-1,"medium",1,25,"no_lag",-0.0869096400563339,-0.123633070025923,0.0367234299695888,0.026540711938423,0.0452324618501764,NA,100
"IPTW (no cloning)","RD",5,-1,"medium",1,25,"no_tv",-0.0869096400563339,-0.123633070025923,0.0367234299695888,0.026540711938423,0.0452324618501764,NA,100
"IPTW (no cloning)","RD",5,-1,"medium",1,25,"coarse_L",-0.0869096400563339,-0.123633070025923,0.0367234299695888,0.026540711938423,0.0452324618501764,NA,100
"IPTW (no cloning)","RD",5,-1,"medium",1,25,"nonlinear_L",-0.0869096400563339,-0.123633070025923,0.0367234299695888,0.026540711938423,0.0452324618501764,NA,100
"IPTW (no cloning)","RD",5,-1,"medium",1,25,"cloglog",-0.0869096400563339,-0.123633070025923,0.0367234299695888,0.026540711938423,0.0452324618501764,NA,100
"IPTW (no cloning)","RD",5,-1,"medium",1,25,"lpm",-0.0869096400563339,-0.123633070025923,0.0367234299695888,0.026540711938423,0.0452324618501764,NA,100
"IPTW (no cloning)","RD",8,-1,"medium",1,25,"correct",-0.045509098056386,-0.107296828776202,0.0617877307198159,0.0254086771308471,0.0667597822967445,NA,100
"IPTW (no cloning)","RD",8,-1,"medium",1,25,"no_lag",-0.045509098056386,-0.107296828776202,0.0617877307198159,0.0254086771308471,0.0667597822967445,NA,100
"IPTW (no cloning)","RD",8,-1,"medium",1,25,"no_tv",-0.045509098056386,-0.107296828776202,0.0617877307198159,0.0254086771308471,0.0667597822967445,NA,100
"IPTW (no cloning)","RD",8,-1,"medium",1,25,"coarse_L",-0.045509098056386,-0.107296828776202,0.0617877307198159,0.0254086771308471,0.0667597822967445,NA,100
"IPTW (no cloning)","RD",8,-1,"medium",1,25,"nonlinear_L",-0.045509098056386,-0.107296828776202,0.0617877307198159,0.0254086771308471,0.0667597822967445,NA,100
"IPTW (no cloning)","RD",8,-1,"medium",1,25,"cloglog",-0.045509098056386,-0.107296828776202,0.0617877307198159,0.0254086771308471,0.0667597822967445,NA,100
"IPTW (no cloning)","RD",8,-1,"medium",1,25,"lpm",-0.045509098056386,-0.107296828776202,0.0617877307198159,0.0254086771308471,0.0667597822967445,NA,100
"IPTW (no cloning)","RD",2,-0.7,"medium",1,25,"correct",-0.0837544335143268,-0.103208945273067,0.0194545117587407,0.0435036170256106,0.047456475586993,NA,100
"IPTW (no cloning)","RD",2,-0.7,"medium",1,25,"no_lag",-0.0837544335143268,-0.103208945273067,0.0194545117587407,0.0435036170256106,0.047456475586993,NA,100
"IPTW (no cloning)","RD",2,-0.7,"medium",1,25,"no_tv",-0.0837544335143268,-0.103208945273067,0.0194545117587407,0.0435036170256106,0.047456475586993,NA,100
"IPTW (no cloning)","RD",2,-0.7,"medium",1,25,"coarse_L",-0.0837544335143268,-0.103208945273067,0.0194545117587407,0.0435036170256106,0.047456475586993,NA,100
"IPTW (no cloning)","RD",2,-0.7,"medium",1,25,"nonlinear_L",-0.0837544335143268,-0.103208945273067,0.0194545117587407,0.0435036170256106,0.047456475586993,NA,100
"IPTW (no cloning)","RD",2,-0.7,"medium",1,25,"cloglog",-0.0837544335143268,-0.103208945273067,0.0194545117587407,0.0435036170256106,0.047456475586993,NA,100
"IPTW (no cloning)","RD",2,-0.7,"medium",1,25,"lpm",-0.0837544335143268,-0.103208945273067,0.0194545117587407,0.0435036170256106,0.047456475586993,NA,100
"IPTW (no cloning)","RD",5,-0.7,"medium",1,25,"correct",-0.0380977950574375,-0.0831784790995589,0.0450806840421214,0.0332152943491087,0.0558971492530391,NA,100
"IPTW (no cloning)","RD",5,-0.7,"medium",1,25,"no_lag",-0.0380977950574375,-0.0831784790995589,0.0450806840421214,0.0332152943491087,0.0558971492530391,NA,100
"IPTW (no cloning)","RD",5,-0.7,"medium",1,25,"no_tv",-0.0380977950574375,-0.0831784790995589,0.0450806840421214,0.0332152943491087,0.0558971492530391,NA,100
"IPTW (no cloning)","RD",5,-0.7,"medium",1,25,"coarse_L",-0.0380977950574375,-0.0831784790995589,0.0450806840421214,0.0332152943491087,0.0558971492530391,NA,100
"IPTW (no cloning)","RD",5,-0.7,"medium",1,25,"nonlinear_L",-0.0380977950574375,-0.0831784790995589,0.0450806840421214,0.0332152943491087,0.0558971492530391,NA,100
"IPTW (no cloning)","RD",5,-0.7,"medium",1,25,"cloglog",-0.0380977950574375,-0.0831784790995589,0.0450806840421214,0.0332152943491087,0.0558971492530391,NA,100
"IPTW (no cloning)","RD",5,-0.7,"medium",1,25,"lpm",-0.0380977950574375,-0.0831784790995589,0.0450806840421214,0.0332152943491087,0.0558971492530391,NA,100
"IPTW (no cloning)","RD",8,-0.7,"medium",1,25,"correct",-0.0134090520396386,-0.0730403093091784,0.0596312572695398,0.0254069434004313,0.0647683911238286,NA,100
"IPTW (no cloning)","RD",8,-0.7,"medium",1,25,"no_lag",-0.0134090520396386,-0.0730403093091784,0.0596312572695398,0.0254069434004313,0.0647683911238286,NA,100
"IPTW (no cloning)","RD",8,-0.7,"medium",1,25,"no_tv",-0.0134090520396386,-0.0730403093091784,0.0596312572695398,0.0254069434004313,0.0647683911238286,NA,100
"IPTW (no cloning)","RD",8,-0.7,"medium",1,25,"coarse_L",-0.0134090520396386,-0.0730403093091784,0.0596312572695398,0.0254069434004313,0.0647683911238286,NA,100
"IPTW (no cloning)","RD",8,-0.7,"medium",1,25,"nonlinear_L",-0.0134090520396386,-0.0730403093091784,0.0596312572695398,0.0254069434004313,0.0647683911238286,NA,100
"IPTW (no cloning)","RD",8,-0.7,"medium",1,25,"cloglog",-0.0134090520396386,-0.0730403093091784,0.0596312572695398,0.0254069434004313,0.0647683911238286,NA,100
"IPTW (no cloning)","RD",8,-0.7,"medium",1,25,"lpm",-0.0134090520396386,-0.0730403093091784,0.0596312572695398,0.0254069434004313,0.0647683911238286,NA,100
"IPTW (no cloning)","RD",2,-0.5,"medium",1,25,"correct",-0.0672049960063178,-0.0704769067816117,0.00327191077529391,0.0540679146485037,0.0538963022907415,NA,100
"IPTW (no cloning)","RD",2,-0.5,"medium",1,25,"no_lag",-0.0672049960063178,-0.0704769067816117,0.00327191077529391,0.0540679146485037,0.0538963022907415,NA,100
"IPTW (no cloning)","RD",2,-0.5,"medium",1,25,"no_tv",-0.0672049960063178,-0.0704769067816117,0.00327191077529391,0.0540679146485037,0.0538963022907415,NA,100
"IPTW (no cloning)","RD",2,-0.5,"medium",1,25,"coarse_L",-0.0672049960063178,-0.0704769067816117,0.00327191077529391,0.0540679146485037,0.0538963022907415,NA,100
"IPTW (no cloning)","RD",2,-0.5,"medium",1,25,"nonlinear_L",-0.0672049960063178,-0.0704769067816117,0.00327191077529391,0.0540679146485037,0.0538963022907415,NA,100
"IPTW (no cloning)","RD",2,-0.5,"medium",1,25,"cloglog",-0.0672049960063178,-0.0704769067816117,0.00327191077529391,0.0540679146485037,0.0538963022907415,NA,100
"IPTW (no cloning)","RD",2,-0.5,"medium",1,25,"lpm",-0.0672049960063178,-0.0704769067816117,0.00327191077529391,0.0540679146485037,0.0538963022907415,NA,100
"IPTW (no cloning)","RD",5,-0.5,"medium",1,25,"correct",-0.0249442703533838,-0.057593918015868,0.0326496476624842,0.0328420209832144,0.0461932013539183,NA,100
"IPTW (no cloning)","RD",5,-0.5,"medium",1,25,"no_lag",-0.0249442703533838,-0.057593918015868,0.0326496476624842,0.0328420209832144,0.0461932013539183,NA,100
"IPTW (no cloning)","RD",5,-0.5,"medium",1,25,"no_tv",-0.0249442703533838,-0.057593918015868,0.0326496476624842,0.0328420209832144,0.0461932013539183,NA,100
"IPTW (no cloning)","RD",5,-0.5,"medium",1,25,"coarse_L",-0.0249442703533838,-0.057593918015868,0.0326496476624842,0.0328420209832144,0.0461932013539183,NA,100
"IPTW (no cloning)","RD",5,-0.5,"medium",1,25,"nonlinear_L",-0.0249442703533838,-0.057593918015868,0.0326496476624842,0.0328420209832144,0.0461932013539183,NA,100
"IPTW (no cloning)","RD",5,-0.5,"medium",1,25,"cloglog",-0.0249442703533838,-0.057593918015868,0.0326496476624842,0.0328420209832144,0.0461932013539183,NA,100
"IPTW (no cloning)","RD",5,-0.5,"medium",1,25,"lpm",-0.0249442703533838,-0.057593918015868,0.0326496476624842,0.0328420209832144,0.0461932013539183,NA,100
"IPTW (no cloning)","RD",8,-0.5,"medium",1,25,"correct",0.00661714094928591,-0.0512113647691539,0.0578285057184398,0.0258892138264432,0.063306278932294,NA,100
"IPTW (no cloning)","RD",8,-0.5,"medium",1,25,"no_lag",0.00661714094928591,-0.0512113647691539,0.0578285057184398,0.0258892138264432,0.063306278932294,NA,100
"IPTW (no cloning)","RD",8,-0.5,"medium",1,25,"no_tv",0.00661714094928591,-0.0512113647691539,0.0578285057184398,0.0258892138264432,0.063306278932294,NA,100
"IPTW (no cloning)","RD",8,-0.5,"medium",1,25,"coarse_L",0.00661714094928591,-0.0512113647691539,0.0578285057184398,0.0258892138264432,0.063306278932294,NA,100
"IPTW (no cloning)","RD",8,-0.5,"medium",1,25,"nonlinear_L",0.00661714094928591,-0.0512113647691539,0.0578285057184398,0.0258892138264432,0.063306278932294,NA,100
"IPTW (no cloning)","RD",8,-0.5,"medium",1,25,"cloglog",0.00661714094928591,-0.0512113647691539,0.0578285057184398,0.0258892138264432,0.063306278932294,NA,100
"IPTW (no cloning)","RD",8,-0.5,"medium",1,25,"lpm",0.00661714094928591,-0.0512113647691539,0.0578285057184398,0.0258892138264432,0.063306278932294,NA,100
"IPTW (no cloning)","RD",2,-1,"strong",2,25,"correct",-0.105429973831843,-0.158281734212093,0.05285176038025,0.0554436974766116,0.0763974615368247,NA,100
"IPTW (no cloning)","RD",2,-1,"strong",2,25,"no_lag",-0.105429973831843,-0.158281734212093,0.05285176038025,0.0554436974766116,0.0763974615368247,NA,100
"IPTW (no cloning)","RD",2,-1,"strong",2,25,"no_tv",-0.105429973831843,-0.158281734212093,0.05285176038025,0.0554436974766116,0.0763974615368247,NA,100
"IPTW (no cloning)","RD",2,-1,"strong",2,25,"coarse_L",-0.105429973831843,-0.158281734212093,0.05285176038025,0.0554436974766116,0.0763974615368247,NA,100
"IPTW (no cloning)","RD",2,-1,"strong",2,25,"nonlinear_L",-0.105429973831843,-0.158281734212093,0.05285176038025,0.0554436974766116,0.0763974615368247,NA,100
"IPTW (no cloning)","RD",2,-1,"strong",2,25,"cloglog",-0.105429973831843,-0.158281734212093,0.05285176038025,0.0554436974766116,0.0763974615368247,NA,100
"IPTW (no cloning)","RD",2,-1,"strong",2,25,"lpm",-0.105429973831843,-0.158281734212093,0.05285176038025,0.0554436974766116,0.0763974615368247,NA,100
"IPTW (no cloning)","RD",5,-1,"strong",2,25,"correct",-0.0741392016094481,-0.129431014759885,0.055291813150437,0.0997671748294879,0.11362719253412,NA,100
