"task_id","rep","tau","size_scenario","mix_scenario","total_n","site_sizes","site_weights","target_x1_mean","target_x2_prob","observed_x1_mean","observed_x1_sd","observed_x2_prob","site1_x1_mean","site1_x1_sd","site1_x2_prob","site2_x1_mean","site2_x1_sd","site2_x2_prob","site3_x1_mean","site3_x1_sd","site3_x2_prob","observed_death_rate","min_site_death_rate","max_site_death_rate","observed_init_rate","min_site_init_rate","max_site_init_rate","landmark_n","landmark_event_n","landmark_event_rate","landmark_treated_rate"
3,16,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0100046002350544,1.01797037484612,0.394,0.0528759699690526,1.02055185137921,0.38,-0.0318170806696675,1.0430956077362,0.404,-0.0510726900045483,0.988555152644379,0.398,0.836,0.83,0.846,0.135333333333333,0.118,0.154,647,401,0.619783616692427,0.14064914992272
3,17,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00288327849851613,1.01501150093473,0.391333333333333,-0.0318170806696675,1.0430956077362,0.404,-0.0510726900045483,0.988555152644379,0.398,0.0742399351786673,1.01017767281524,0.372,0.838666666666667,0.83,0.854,0.144,0.118,0.16,625,383,0.6128,0.1264
3,18,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0031867310012924,0.967307056301461,0.385333333333333,-0.0510726900045483,0.988555152644379,0.398,0.0742399351786673,1.01017767281524,0.372,-0.0136070521702419,0.897110683811802,0.386,0.852666666666667,0.832,0.872,0.135333333333333,0.118,0.16,619,398,0.64297253634895,0.122778675282714
3,19,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0217310413250757,0.972815148750857,0.392,0.0742399351786673,1.01017767281524,0.372,-0.0136070521702419,0.897110683811802,0.386,0.00456024096680187,1.00664048926343,0.418,0.854,0.836,0.872,0.144,0.128,0.16,598,379,0.633779264214047,0.12876254180602
3,20,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0261072684224705,0.97496825072307,0.402,-0.0136070521702419,0.897110683811802,0.386,0.00456024096680187,1.00664048926343,0.418,-0.0692749940639713,1.01705474379497,0.402,0.838666666666667,0.808,0.872,0.138,0.128,0.144,631,389,0.61648177496038,0.137876386687797
3,21,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0323738479321127,0.997484837777435,0.407333333333333,0.00456024096680187,1.00664048926343,0.418,-0.0692749940639713,1.01705474379497,0.402,-0.0324067906991688,0.968741024675327,0.402,0.824,0.808,0.836,0.143333333333333,0.142,0.144,636,372,0.584905660377358,0.139937106918239
3,22,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0363053629182135,1.01656443116712,0.411333333333333,-0.0692749940639713,1.01705474379497,0.402,-0.0324067906991688,0.968741024675327,0.402,-0.00723430399150065,1.06279860546711,0.43,0.816666666666667,0.808,0.828,0.149333333333333,0.142,0.162,654,379,0.579510703363914,0.151376146788991
3,23,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0422528013484521,1.00545332043076,0.415333333333333,-0.0324067906991688,0.968741024675327,0.402,-0.00723430399150065,1.06279860546711,0.43,-0.087117309354687,0.982607851882821,0.414,0.822666666666667,0.814,0.828,0.142666666666667,0.122,0.162,648,382,0.589506172839506,0.151234567901235
3,24,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0453925194831018,1.01982950385782,0.404666666666667,-0.00723430399150065,1.06279860546711,0.43,-0.087117309354687,0.982607851882821,0.414,-0.0418259451031179,1.01294124713087,0.37,0.818,0.814,0.826,0.144,0.122,0.162,660,387,0.586363636363636,0.146969696969697
3,25,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0293198449743288,0.996340218101742,0.391333333333333,-0.087117309354687,0.982607851882821,0.414,-0.0418259451031179,1.01294124713087,0.37,0.0409837195348184,0.990977098205457,0.39,0.818666666666667,0.814,0.826,0.134,0.122,0.148,643,371,0.576982892690513,0.139968895800933
3,26,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0148125773909358,0.999322829428836,0.391333333333333,-0.0418259451031179,1.01294124713087,0.37,0.0409837195348184,0.990977098205457,0.39,-0.0435955066045077,0.99356660333398,0.414,0.823333333333333,0.814,0.84,0.134666666666667,0.124,0.148,630,365,0.579365079365079,0.138095238095238
3,27,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0101945330310686,1.01102856413708,0.4,0.0409837195348184,0.990977098205457,0.39,-0.0435955066045077,0.99356660333398,0.414,0.0331953861628951,1.04739860465273,0.396,0.825333333333333,0.816,0.84,0.130666666666667,0.124,0.136,617,355,0.575364667747164,0.13614262560778
3,28,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00346394529505168,1.00433556270291,0.406,-0.0435955066045077,0.99356660333398,0.414,0.0331953861628951,1.04739860465273,0.396,8.28455645777937e-06,0.971041569936436,0.408,0.832,0.82,0.84,0.131333333333333,0.124,0.136,612,360,0.588235294117647,0.151960784313725
3,29,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.00965975243214802,0.987667531633528,0.392666666666667,0.0331953861628951,1.04739860465273,0.396,8.28455645777937e-06,0.971041569936436,0.408,-0.00422441342290867,0.943167074115607,0.374,0.832,0.82,0.84,0.138666666666667,0.134,0.146,607,355,0.584843492586491,0.172981878088962
3,30,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.010853803215771,0.963316633215271,0.381333333333333,8.28455645777937e-06,0.971041569936436,0.408,-0.00422441342290867,0.943167074115607,0.374,-0.0283452807808621,0.977088265463172,0.362,0.842666666666667,0.836,0.852,0.138666666666667,0.134,0.146,605,369,0.609917355371901,0.170247933884298
3,31,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0113982645319233,0.980202491984962,0.376,-0.00422441342290867,0.943167074115607,0.374,-0.0283452807808621,0.977088265463172,0.362,-0.00162509939199918,1.0205591637931,0.392,0.838666666666667,0.824,0.852,0.137333333333333,0.13,0.146,608,366,0.601973684210526,0.154605263157895
3,32,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0130207161549081,0.986484321787715,0.37,-0.0283452807808621,0.977088265463172,0.362,-0.00162509939199918,1.0205591637931,0.392,-0.00909176829186305,0.962668671650025,0.356,0.833333333333333,0.824,0.852,0.128666666666667,0.12,0.136,620,370,0.596774193548387,0.130645161290323
3,33,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00928489311395294,1.00816223014022,0.384666666666667,-0.00162509939199918,1.0205591637931,0.392,-0.00909176829186305,0.962668671650025,0.356,-0.0171378116579966,1.04156342155086,0.406,0.825333333333333,0.824,0.828,0.134,0.12,0.152,624,362,0.580128205128205,0.141025641025641
3,34,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0329597987483887,1.00135429094608,0.403333333333333,-0.00909176829186305,0.962668671650025,0.356,-0.0171378116579966,1.04156342155086,0.406,-0.0726498162953064,0.999081918084829,0.448,0.835333333333333,0.824,0.854,0.13,0.118,0.152,641,394,0.614664586583463,0.124804992199688
3,35,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0390477288730211,1.01870749913926,0.420666666666667,-0.0171378116579966,1.04156342155086,0.406,-0.0726498162953064,0.999081918084829,0.448,-0.0273555586657603,1.01621154027453,0.408,0.838,0.828,0.854,0.13,0.118,0.152,637,394,0.618524332810047,0.131868131868132
3,36,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0150145909854006,1.02937733400322,0.424,-0.0726498162953064,0.999081918084829,0.448,-0.0273555586657603,1.01621154027453,0.408,0.0549616020048645,1.06951480446601,0.416,0.838666666666667,0.83,0.854,0.120666666666667,0.118,0.124,637,395,0.620094191522763,0.117739403453689
3,37,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0210021535529195,1.01500774821326,0.404,-0.0273555586657603,1.01621154027453,0.408,0.0549616020048645,1.06951480446601,0.416,0.0354004173196543,0.956345733120534,0.388,0.832666666666667,0.83,0.836,0.119333333333333,0.114,0.124,634,383,0.60410094637224,0.130914826498423
3,38,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0227072871263,1.01390763117922,0.398,0.0549616020048645,1.06951480446601,0.416,0.0354004173196543,0.956345733120534,0.388,-0.0222401579456189,1.01314316124492,0.39,0.825333333333333,0.81,0.836,0.128666666666667,0.114,0.148,633,371,0.58609794628752,0.132701421800948
3,39,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.00746576445110262,1.00924452029699,0.392,0.0354004173196543,0.956345733120534,0.388,-0.0222401579456189,1.01314316124492,0.39,0.00923703397927253,1.05692028042277,0.398,0.83,0.81,0.844,0.13,0.114,0.148,628,373,0.593949044585987,0.138535031847134
3,40,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0266030798031757,1.04678568915316,0.396,-0.0222401579456189,1.01314316124492,0.39,0.00923703397927253,1.05692028042277,0.398,-0.0668061154431805,1.07014365072198,0.4,0.826,0.81,0.844,0.135333333333333,0.128,0.148,623,362,0.581059390048154,0.142857142857143
3,41,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0169293989182705,1.03836421920926,0.396666666666667,0.00923703397927253,1.05692028042277,0.398,-0.0668061154431805,1.07014365072198,0.4,0.00678088470909656,0.986353007839711,0.392,0.832666666666667,0.824,0.844,0.132,0.128,0.138,621,370,0.595813204508857,0.138486312399356
3,42,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.000523326097705159,1.00901013470777,0.403333333333333,-0.0668061154431805,1.07014365072198,0.4,0.00678088470909656,0.986353007839711,0.392,0.0615952090271993,0.965384073955299,0.418,0.837333333333333,0.824,0.858,0.141333333333333,0.13,0.156,609,365,0.599343185550082,0.134646962233169
3,43,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0494642099239372,0.976210302102357,0.412666666666667,0.00678088470909656,0.986353007839711,0.392,0.0615952090271993,0.965384073955299,0.418,0.0800165360355156,0.977247303531291,0.428,0.841333333333333,0.83,0.858,0.144,0.138,0.156,600,362,0.603333333333333,0.128333333333333
3,44,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0860681896445291,0.986517965588004,0.428,0.0615952090271993,0.965384073955299,0.418,0.0800165360355156,0.977247303531291,0.428,0.116592823870872,1.01735176582864,0.438,0.850666666666667,0.836,0.858,0.158,0.138,0.18,593,369,0.622259696458685,0.148397976391231
3,45,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0872509709505406,1.01205321792226,0.413333333333333,0.0800165360355156,0.977247303531291,0.428,0.116592823870872,1.01735176582864,0.438,0.065143552945234,1.04184385987282,0.374,0.842,0.832,0.858,0.167333333333333,0.138,0.184,611,374,0.612111292962357,0.1620294599018
3,46,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0543537734674007,1.0182885724487,0.419333333333333,0.116592823870872,1.01735176582864,0.438,0.065143552945234,1.04184385987282,0.374,-0.0186750564139043,0.992524837058356,0.446,0.843333333333333,0.832,0.858,0.164,0.128,0.184,621,386,0.621578099838969,0.154589371980676
3,47,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0121229970945182,1.02241793003992,0.403333333333333,0.065143552945234,1.04184385987282,0.374,-0.0186750564139043,0.992524837058356,0.446,-0.010099505247775,1.03218155401586,0.39,0.834666666666667,0.832,0.84,0.149333333333333,0.128,0.184,619,371,0.59935379644588,0.135702746365105
3,48,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00555180868978528,1.01460945956171,0.41,-0.0186750564139043,0.992524837058356,0.446,-0.010099505247775,1.03218155401586,0.39,0.0121191355923235,1.02049623186676,0.394,0.83,0.818,0.84,0.132,0.128,0.136,623,368,0.590690208667737,0.126805778491172
3,49,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00269067032076478,0.999928715151949,0.399333333333333,-0.010099505247775,1.03218155401586,0.39,0.0121191355923235,1.02049623186676,0.394,-0.0100916413068429,0.946804507918511,0.414,0.829333333333333,0.818,0.838,0.142,0.132,0.158,616,360,0.584415584415584,0.14448051948052
3,50,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00150888616854185,0.98102360623017,0.399333333333333,0.0121191355923235,1.02049623186676,0.394,-0.0100916413068429,0.946804507918511,0.414,-0.00655415279110608,0.976187760742128,0.39,0.832666666666667,0.818,0.842,0.141333333333333,0.132,0.158,630,379,0.601587301587302,0.144444444444444
3,51,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.00162558792060506,0.958202064999279,0.408,-0.0100916413068429,0.946804507918511,0.414,-0.00655415279110608,0.976187760742128,0.39,0.0215225578597642,0.952969539266147,0.42,0.846,0.838,0.858,0.144666666666667,0.134,0.158,626,395,0.630990415335463,0.151757188498403
3,52,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0141002882058264,0.971943490831808,0.404,-0.00655415279110608,0.976187760742128,0.39,0.0215225578597642,0.952969539266147,0.42,0.0273324595488213,0.987956035292828,0.402,0.848666666666667,0.842,0.858,0.138,0.134,0.142,627,400,0.637958532695375,0.140350877192982
3,53,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.00956137388994542,0.976289777943539,0.412,0.0215225578597642,0.952969539266147,0.42,0.0273324595488213,0.987956035292828,0.402,-0.0201708957387493,0.98878296305187,0.414,0.847333333333333,0.838,0.858,0.138,0.134,0.142,640,411,0.6421875,0.15
3,54,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0212806568690004,0.999378319239956,0.4,0.0273324595488213,0.987956035292828,0.402,-0.0201708957387493,0.98878296305187,0.414,0.0566804067969292,1.0215239632528,0.384,0.839333333333333,0.834,0.846,0.138666666666667,0.134,0.144,633,392,0.619273301737757,0.140600315955766
3,55,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0188690968724748,1.00832301594374,0.409333333333333,-0.0201708957387493,0.98878296305187,0.414,0.0566804067969292,1.0215239632528,0.384,0.0200977795592446,1.01491710046959,0.43,0.838666666666667,0.834,0.844,0.128,0.106,0.144,628,386,0.614649681528662,0.127388535031847
3,56,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0268171517514407,1.00838864255057,0.389333333333333,0.0566804067969292,1.0215239632528,0.384,0.0200977795592446,1.01491710046959,0.43,0.00367326889814832,0.989734824214983,0.354,0.842666666666667,0.834,0.85,0.138,0.106,0.164,601,365,0.607321131447587,0.128119800332779
3,57,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00183966366521083,1.0075729388032,0.412,0.0200977795592446,1.01491710046959,0.43,0.00367326889814832,0.989734824214983,0.354,-0.0292900394530253,1.01920517383372,0.452,0.839333333333333,0.824,0.85,0.134666666666667,0.106,0.164,620,379,0.611290322580645,0.12258064516129
3,58,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00211055136499894,0.986321606382855,0.396,0.00367326889814832,0.989734824214983,0.354,-0.0292900394530253,1.01920517383372,0.452,0.0192851164598802,0.95015968548403,0.382,0.84,0.824,0.85,0.142666666666667,0.13,0.164,629,389,0.618441971383148,0.135135135135135
3,59,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0192886170239183,1.00613388107402,0.411333333333333,-0.0292900394530253,1.01920517383372,0.452,0.0192851164598802,0.95015968548403,0.382,-0.0478609280786099,1.04736895372543,0.4,0.834666666666667,0.824,0.846,0.128666666666667,0.122,0.134,645,397,0.615503875968992,0.134883720930233
3,60,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.000424769469391624,0.989593125668107,0.39,0.0192851164598802,0.95015968548403,0.382,-0.0478609280786099,1.04736895372543,0.4,0.0298501200269046,0.968743178204715,0.388,0.842,0.834,0.846,0.136,0.122,0.156,625,388,0.6208,0.1584
3,61,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00727391414737627,0.993734168291918,0.374,-0.0478609280786099,1.04736895372543,0.4,0.0298501200269046,0.968743178204715,0.388,-0.00381093439042348,0.963323459917735,0.334,0.837333333333333,0.832,0.846,0.134666666666667,0.122,0.156,635,391,0.615748031496063,0.160629921259843
3,62,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0167864035027585,0.971313726342819,0.377333333333333,0.0298501200269046,0.968743178204715,0.388,-0.00381093439042348,0.963323459917735,0.334,0.0243200248717945,0.983373796139917,0.41,0.844666666666667,0.832,0.856,0.143333333333333,0.126,0.156,609,376,0.617405582922824,0.164203612479475
3,63,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0241056107131096,0.997689728924314,0.388,-0.00381093439042348,0.963323459917735,0.334,0.0243200248717945,0.983373796139917,0.41,-0.0928259226206995,1.04289664221734,0.42,0.837333333333333,0.824,0.856,0.134,0.126,0.148,623,379,0.608346709470305,0.152487961476726
3,64,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00390703779250211,1.00820549188494,0.406,0.0243200248717945,0.983373796139917,0.41,-0.0928259226206995,1.04289664221734,0.42,0.0567847843713987,0.99319681733354,0.388,0.849333333333333,0.824,0.868,0.142,0.128,0.15,603,377,0.625207296849088,0.167495854063018
3,65,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0109289499356979,1.0050995527402,0.408666666666667,-0.0928259226206995,1.04289664221734,0.42,0.0567847843713987,0.99319681733354,0.388,0.00325428844220742,0.974235364665343,0.418,0.848,0.824,0.868,0.144666666666667,0.128,0.156,616,388,0.62987012987013,0.175324675324675
3,66,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0267322279797254,0.990518830537935,0.412,0.0567847843713987,0.99319681733354,0.388,0.00325428844220742,0.974235364665343,0.418,0.02015761112557,1.00510694735368,0.43,0.858666666666667,0.852,0.868,0.144,0.126,0.156,600,388,0.646666666666667,0.16
3,67,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0102317218339428,0.984661348671541,0.423333333333333,0.00325428844220742,0.974235364665343,0.418,0.02015761112557,1.00510694735368,0.43,0.00728326593405124,0.976232136092268,0.422,0.846,0.83,0.856,0.147333333333333,0.126,0.16,606,375,0.618811881188119,0.163366336633663
3,68,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0110264651457761,0.991538549399782,0.420666666666667,0.02015761112557,1.00510694735368,0.43,0.00728326593405124,0.976232136092268,0.422,-0.0605202724969496,0.993152829055265,0.41,0.84,0.83,0.856,0.138,0.126,0.16,630,390,0.619047619047619,0.133333333333333
3,69,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0104109633490373,1.00671222363061,0.386666666666667,0.00728326593405124,0.976232136092268,0.422,-0.0605202724969496,0.993152829055265,0.41,0.0220041165157864,1.04938374732646,0.328,0.829333333333333,0.824,0.834,0.15,0.128,0.162,638,382,0.598746081504702,0.161442006269592
3,70,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00425162668844891,1.01101265631618,0.374,-0.0605202724969496,0.993152829055265,0.41,0.0220041165157864,1.04938374732646,0.328,0.0257612759158163,0.989045970655414,0.384,0.840666666666667,0.824,0.864,0.138666666666667,0.126,0.162,610,371,0.608196721311475,0.134426229508197
3,71,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0171296517775873,1.0061144892884,0.374,0.0220041165157864,1.04938374732646,0.328,0.0257612759158163,0.989045970655414,0.384,0.0036235629011591,0.980386073444737,0.41,0.845333333333333,0.824,0.864,0.146666666666667,0.126,0.162,599,367,0.612687813021703,0.165275459098498
3,72,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0311005597149163,0.984278517204588,0.414666666666667,0.0257612759158163,0.989045970655414,0.384,0.0036235629011591,0.980386073444737,0.41,0.0639168403277736,0.984409805996574,0.45,0.852,0.844,0.864,0.142,0.126,0.152,588,366,0.622448979591837,0.158163265306122
3,73,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.00921933798916595,0.995790663871062,0.415333333333333,0.0036235629011591,0.980386073444737,0.41,0.0639168403277736,0.984409805996574,0.45,-0.0398823892614349,1.02132608182128,0.386,0.846666666666667,0.844,0.848,0.149333333333333,0.148,0.152,618,388,0.627831715210356,0.163430420711974
3,74,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00772636268616759,1.00700304457903,0.404666666666667,0.0639168403277736,0.984409805996574,0.45,-0.0398823892614349,1.02132608182128,0.386,-0.0472135391248414,1.01307385436883,0.378,0.836,0.816,0.848,0.151333333333333,0.148,0.158,635,389,0.61259842519685,0.152755905511811
3,75,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0233472977243465,0.993502871220745,0.388,-0.0398823892614349,1.02132608182128,0.386,-0.0472135391248414,1.01307385436883,0.378,0.0170540352132367,0.945089485013112,0.4,0.841333333333333,0.816,0.86,0.152,0.148,0.158,634,396,0.624605678233438,0.157728706624606
3,76,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.00926788440106008,1.00300436146208,0.401333333333333,-0.0472135391248414,1.01307385436883,0.378,0.0170540352132367,0.945089485013112,0.4,0.00235585070842452,1.04895197287006,0.426,0.838,0.816,0.86,0.144,0.124,0.158,622,379,0.609324758842444,0.157556270096463
3,77,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0196076851691864,0.987685237422514,0.418666666666667,0.0170540352132367,0.945089485013112,0.4,0.00235585070842452,1.04895197287006,0.426,0.0394131695858979,0.967617753657665,0.43,0.844666666666667,0.836,0.86,0.136666666666667,0.124,0.15,592,359,0.606418918918919,0.162162162162162
3,78,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0245779077047867,0.987983425484028,0.409333333333333,0.00235585070842452,1.04895197287006,0.426,0.0394131695858979,0.967617753657665,0.43,0.0319647028200377,0.945987129126876,0.372,0.840666666666667,0.836,0.848,0.128,0.124,0.136,582,343,0.589347079037801,0.144329896907216
3,79,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0594847958443282,0.963923698709855,0.394,0.0394131695858979,0.967617753657665,0.43,0.0319647028200377,0.945987129126876,0.372,0.107076515127049,0.978040340294404,0.38,0.844666666666667,0.836,0.85,0.137333333333333,0.124,0.152,583,350,0.600343053173242,0.159519725557461
3,80,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0658695578795456,0.973030241065948,0.382,0.0319647028200377,0.945987129126876,0.372,0.107076515127049,0.978040340294404,0.38,0.05856745569155,0.994885444993439,0.394,0.849333333333333,0.848,0.85,0.140666666666667,0.124,0.152,599,373,0.622704507512521,0.151919866444073
3,81,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.0656293094618313,1.00116553562443,0.384666666666667,0.107076515127049,0.978040340294404,0.38,0.05856745569155,0.994885444993439,0.394,0.0312439575668949,1.03038764192902,0.38,0.848,0.844,0.85,0.146666666666667,0.142,0.152,607,379,0.624382207578254,0.164744645799012
3,82,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.031429230638081,1.02135379411894,0.396,0.05856745569155,0.994885444993439,0.394,0.0312439575668949,1.03038764192902,0.38,0.00447627865579814,1.03957206690038,0.414,0.852,0.844,0.862,0.138,0.126,0.146,594,372,0.626262626262626,0.154882154882155
3,83,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,0.00562754558117085,1.03110120680771,0.386,0.0312439575668949,1.03038764192902,0.38,0.00447627865579814,1.03957206690038,0.414,-0.0188375994791804,1.02474530291394,0.364,0.844,0.826,0.862,0.128,0.116,0.142,587,353,0.601362862010221,0.132879045996593
3,84,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0192926610430311,1.02447960030417,0.382,0.00447627865579814,1.03957206690038,0.414,-0.0188375994791804,1.02474530291394,0.364,-0.0435166623057111,1.01040323778235,0.368,0.84,0.826,0.862,0.124,0.116,0.13,595,355,0.596638655462185,0.134453781512605
3,85,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0318122701808381,1.00959451990727,0.368666666666667,-0.0188375994791804,1.02474530291394,0.364,-0.0435166623057111,1.01040323778235,0.368,-0.0330825487576228,0.995290599008085,0.374,0.836,0.826,0.85,0.120666666666667,0.116,0.13,612,366,0.598039215686274,0.127450980392157
3,86,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.033257519564035,0.994039017189504,0.390666666666667,-0.0435166623057111,1.01040323778235,0.368,-0.0330825487576228,0.995290599008085,0.374,-0.023173347628771,0.978046835683792,0.43,0.844666666666667,0.832,0.852,0.126666666666667,0.116,0.134,612,379,0.619281045751634,0.151960784313725
3,87,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0402157964440807,0.988829391718167,0.396,-0.0330825487576228,0.995290599008085,0.374,-0.023173347628771,0.978046835683792,0.43,-0.064391492945848,0.994566756351246,0.384,0.840666666666667,0.82,0.852,0.128,0.116,0.134,634,395,0.623028391167192,0.130914826498423
3,88,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0169897007719447,0.999047568912481,0.409333333333333,-0.023173347628771,0.978046835683792,0.43,-0.064391492945848,0.994566756351246,0.384,0.0365957382587848,1.0234173018386,0.414,0.846666666666667,0.82,0.868,0.14,0.134,0.152,619,389,0.62843295638126,0.140549273021002
3,89,8,"balanced","homogeneous",1500,"500/500/500","0.333333/0.333333/0.333333",0,0.4,-0.0325503922059127,0.999298308882097,0.405333333333333,-0.064391492945848,0.994566756351246,0.384,0.0365957382587848,1.0234173018386,0.414,-0.0698554219306749,0.977776358157037,0.418,0.846666666666667,0.82,0.868,0.140666666666667,0.134,0.152,622,392,0.630225080385852,0.139871382636656
