"method","estimand","tau","beta_trt","scenario","conf_mult","sample_size_scenario","outcome_scenario","n_sites","n_per_site","total_n","event_intercept","init_intercept","mean_est","median_est","truth","mean_bias","median_bias","emp_sd","rmse","coverage","mean_observed_death_rate","mean_min_site_death_rate","mean_max_site_death_rate","mean_observed_init_rate","mean_landmark_n","mean_landmark_event_n","mean_landmark_event_rate","mean_landmark_treated_rate","n_reps"
"pooled_ccw_tvipcw","RD",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,-0.0229821451056744,-0.0240217536996183,-0.0334549180494392,0.0104727729437649,0.00943316434982089,0.0229188800199336,0.0251635275275256,0.796666666666667,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"pooled_ccw_tvipcw","RD",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,-0.018493621795371,-0.0142826404642047,-0.0297073192410808,0.0112136974457098,0.0154246787768761,0.0252982968000421,0.027633629608088,0.856666666666667,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"fed_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,11.8531766022689,11.8441588321892,11.8208623196204,0.0323142826485945,0.0232965125688613,0.138364501198049,0.14186307578403,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"fed_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,11.7499146498438,11.7517733642379,11.8166118295318,-0.0666971796879886,-0.0648384652938905,0.163061801509964,0.175923376463451,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"fed_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,11.8146976458796,11.8362292134592,11.8156908836465,-0.000993237766861408,0.0205383298127302,0.164516020715789,0.164244601706861,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"fed_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.7839569905421,11.8002832075313,11.8208623196204,-0.0369053290782397,-0.0205791120890959,0.306605627142827,0.308310974842015,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"fed_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.8399265763759,11.8238839476778,11.8166118295318,0.0233147468441439,0.00727211814603379,0.360353585791807,0.3605071915937,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"fed_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.864878813236,11.8399614268227,11.8156908836465,0.0491879295895755,0.0242705431762005,0.3514484422853,0.354293296545095,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"fed_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,23.9422854508124,23.9533110259241,23.9768559417351,-0.0345704909227453,-0.0235449158110086,0.115296348612956,0.120183426558913,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"fed_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.04604059842,24.0513346607508,23.9952197579301,0.0508208404898738,0.0561149028206387,0.233012192451173,0.238110179089912,NA,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"fed_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.0658800620906,24.094771253994,23.9871485705577,0.078731491532848,0.107622683436272,0.18853852518254,0.204026797223798,NA,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"fed_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.0701192627745,24.0779139433127,23.9768559417351,0.0932633210393784,0.101058001577606,0.164302260653467,0.18868835628521,NA,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"fed_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.1258760662723,24.1724372732188,23.9952197579301,0.130656308342137,0.177217515288676,0.271163074647228,0.300591726297027,NA,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"fed_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.1259681625108,24.2245305457544,23.9871485705577,0.138819591953138,0.237381975196719,0.364514826959799,0.389485602626494,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"fed_ipw_no_clone","RMST0",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,11.4283821240402,11.4211890221711,11.8208623196204,-0.392480195580149,-0.399673297449214,0.143877351132244,0.417938265518047,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"fed_ipw_no_clone","RMST0",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,10.9221147493487,10.9218213887037,11.8166118295318,-0.8944970801831,-0.894790440828052,0.161425466334545,0.908898425036307,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"fed_ipw_no_clone","RMST0",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,10.6224753752765,10.6440748550161,11.8156908836465,-1.19321550837001,-1.17161602863041,0.169685745872101,1.20518070191114,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"fed_ipw_no_clone","RMST0",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.3583754865203,11.3865260073184,11.8208623196204,-0.46248683310003,-0.434336312302002,0.325492668222734,0.565231276795107,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"fed_ipw_no_clone","RMST0",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.0042369955906,10.9964488980462,11.8166118295318,-0.812374833941197,-0.820162931485546,0.396421386843366,0.903647582697287,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"fed_ipw_no_clone","RMST0",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,10.603721372226,10.5732220691108,11.8156908836465,-1.21196951142043,-1.24246881453566,0.351499885966914,1.26174895517346,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"fed_ipw_no_clone","RMST0",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,23.9085339937997,23.9179538860438,23.9768559417351,-0.0683219479354758,-0.0589020556913749,0.117100989448705,0.135406135362462,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"fed_ipw_no_clone","RMST0",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,23.9627005382283,23.9721899070966,23.9952197579301,-0.0325192197017998,-0.023029850833586,0.245849208289413,0.247584046515838,NA,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"fed_ipw_no_clone","RMST0",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,23.8982898440536,23.9399931112147,23.9871485705577,-0.0888587265041374,-0.0471554593430241,0.217517755513993,0.234631911711166,NA,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"fed_ipw_no_clone","RMST0",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.0398823026132,24.0549428604217,23.9768559417351,0.0630263608780274,0.0780869186866031,0.1713553548455,0.182310461231129,NA,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"fed_ipw_no_clone","RMST0",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.0359652920039,24.0987540554665,23.9952197579301,0.0407455340737744,0.103534297536305,0.311141065938012,0.313283043881444,NA,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"fed_ipw_no_clone","RMST0",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,23.9709880986041,24.0722519214705,23.9871485705577,-0.0161604719536482,0.0851033509127852,0.415053450045407,0.414676133900957,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"fed_landmark_ipw","RMST0",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,15.9166597539517,15.9247976514757,11.8208623196204,4.09579743433135,4.10393533185533,0.143991568857564,4.09831929979485,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"fed_landmark_ipw","RMST0",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,17.7031662536611,17.730866562156,11.8166118295318,5.88655442412937,5.91425473262427,0.172590518275095,5.88907557971641,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"fed_landmark_ipw","RMST0",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,19.2747846067437,19.306672455114,11.8156908836465,7.45909372309725,7.49098157146756,0.168213854793445,7.46098389967593,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"fed_landmark_ipw","RMST0",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,15.8845546247317,15.8993537913098,11.8208623196204,4.06369230511133,4.07849147168943,0.289059563556273,4.07392587853536,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"fed_landmark_ipw","RMST0",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,17.8204911563187,17.8673701500427,11.8166118295318,6.00387932678691,6.05075832051098,0.462025371344943,6.02157146069361,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"fed_landmark_ipw","RMST0",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,19.3404850294241,19.4116404006597,11.8156908836465,7.52479414577768,7.59594951701322,0.357958239029037,7.53327511269495,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"fed_landmark_ipw","RMST0",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.2582206993826,24.2612888804111,23.9768559417351,0.281364757647461,0.284432938675941,0.0708939256131052,0.290129837094627,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"fed_landmark_ipw","RMST0",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.4530931628223,24.4649707187678,23.9952197579301,0.45787340489219,0.469750960837656,0.084390816942566,0.465560012807357,NA,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"fed_landmark_ipw","RMST0",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.5976173154282,24.6059602766643,23.9871485705577,0.610468744870493,0.618811706106559,0.0652278328716626,0.613932061722591,NA,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"fed_landmark_ipw","RMST0",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.2942426853874,24.3021715997419,23.9768559417351,0.317386743652233,0.325315658006812,0.1298806597783,0.342851426828007,NA,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"fed_landmark_ipw","RMST0",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.4958281709641,24.5075709188864,23.9952197579301,0.500608413033939,0.512351160956269,0.158630910136996,0.525060634243717,NA,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"fed_landmark_ipw","RMST0",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.5766720759126,24.6178010304556,23.9871485705577,0.589523505354925,0.630652459897883,0.194559681515819,0.620697393908866,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"fed_perprotocol_naive","RMST0",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,12.879487733949,12.8775490788567,11.8208623196204,1.05862541432863,1.05668675923631,0.153277043565705,1.06962764881356,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"fed_perprotocol_naive","RMST0",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,12.7802147838809,12.7705185883659,11.8166118295318,0.963602954349148,0.953906758834108,0.166849492476068,0.977893967118179,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"fed_perprotocol_naive","RMST0",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,12.6539762567743,12.6746686571512,11.8156908836465,0.838285373127809,0.858977773504708,0.164504461580017,0.854221211954782,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"fed_perprotocol_naive","RMST0",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,12.8220375859542,12.7900587556933,11.8208623196204,1.0011752663338,0.969196436072991,0.30511466564533,1.04648772404639,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"fed_perprotocol_naive","RMST0",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,12.7106592443228,12.7388339344617,11.8166118295318,0.894047414790997,0.922222104929962,0.3692857764709,0.967077138244843,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"fed_perprotocol_naive","RMST0",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,12.627331402592,12.6058385381318,11.8156908836465,0.811640518945551,0.790147654485299,0.324081091628748,0.873749844501072,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"fed_perprotocol_naive","RMST0",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.3193544039251,24.3214566616835,23.9768559417351,0.342498462189948,0.344600719948369,0.0558234975594746,0.347002985490498,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"fed_perprotocol_naive","RMST0",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.4027864785708,24.4006930820793,23.9952197579301,0.40756672064062,0.405473324149154,0.0683745702450306,0.413243427078707,NA,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"fed_perprotocol_naive","RMST0",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.4227458760532,24.4297361955175,23.9871485705577,0.435597305495481,0.442587624959845,0.0584491358030467,0.439488255087049,NA,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"fed_perprotocol_naive","RMST0",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.3253529114191,24.3354053555579,23.9768559417351,0.348496969683949,0.358549413822727,0.10206974876618,0.363089030468711,NA,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"fed_perprotocol_naive","RMST0",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.3914449350996,24.397756565323,23.9952197579301,0.396225177169503,0.402536807392872,0.110053521525659,0.41117611315737,NA,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"fed_perprotocol_naive","RMST0",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.3907302820043,24.4030139540139,23.9871485705577,0.403581711446578,0.4158653834562,0.15024359577646,0.430553239556291,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"local_ccw_meta","RMST0",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,11.8566829842837,11.850150693513,11.8208623196204,0.0358206646633026,0.0292883738926335,0.138247125985653,0.142589201206599,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"local_ccw_meta","RMST0",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,11.7599148064327,11.7587917252144,11.8166118295318,-0.0566970230990748,-0.0578201043173552,0.159203739586451,0.168748028208568,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"local_ccw_meta","RMST0",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,11.8233064966197,11.8428094216195,11.8156908836465,0.00761561297325166,0.0271185379730268,0.16361640963967,0.163520924143232,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"local_ccw_meta","RMST0",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.805705157083,11.813589093608,11.8208623196204,-0.0151571625373667,-0.0072732260123658,0.296681394988446,0.29657408890197,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"local_ccw_meta","RMST0",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.8683914070302,11.8739121626222,11.8166118295318,0.0517795774984144,0.0573003330904216,0.353817217769361,0.357002044098722,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"local_ccw_meta","RMST0",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.9171398663817,11.892640909002,11.8156908836465,0.101448982735203,0.0769500253555622,0.340323776136826,0.354578765758314,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"local_ccw_meta","RMST0",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,23.9493550023652,23.9586251136227,23.9768559417351,-0.0275009393699085,-0.0182308281124808,0.110314483121303,0.113512213301448,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"local_ccw_meta","RMST0",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.0570372116412,24.0632520011701,23.9952197579301,0.0618174537110173,0.0680322432399532,0.207510039383135,0.21619037746075,NA,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"local_ccw_meta","RMST0",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.0772569700832,24.1002021042124,23.9871485705577,0.0901083995254983,0.113053533654695,0.167473226081013,0.189929761177255,NA,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"local_ccw_meta","RMST0",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.0731054167334,24.0815891541078,23.9768559417351,0.0962494749983126,0.10473321237262,0.159650299354639,0.186191349945506,NA,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"local_ccw_meta","RMST0",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.1346918304695,24.1641451004696,23.9952197579301,0.139472072539315,0.168925342539412,0.25025561684713,0.286132090480493,NA,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"local_ccw_meta","RMST0",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.1497202389302,24.2375776675847,23.9871485705577,0.162571668372495,0.250429097027014,0.321565809090496,0.359846404782451,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"pooled_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,11.8544343150346,11.8417674944203,11.8208623196204,0.0335719954142293,0.0209051747999061,0.140668109893442,0.144390573191661,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"pooled_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,11.7494764688878,11.7461489623632,11.8166118295318,-0.0671353606439166,-0.0704628671685326,0.148998106276175,0.163198011233069,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"pooled_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,11.8008089322277,11.8271916825341,11.8156908836465,-0.0148819514187301,0.0115007988876279,0.161471594573285,0.161887732948553,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"pooled_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.7737708887399,11.7752751978121,11.8208623196204,-0.0470914308804788,-0.0455871218082811,0.291465138641052,0.294764917884193,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"pooled_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.8051271947361,11.8170020081422,11.8166118295318,-0.0114846347956868,0.000390178610485847,0.363046553785711,0.362622881772078,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"pooled_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,11.8178762299865,11.8067405414395,11.8156908836465,0.00218534634004323,-0.00895034220698498,0.386380796095916,0.38574248093562,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"pooled_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,23.9402385090205,23.9507157301794,23.9768559417351,-0.0366174327146159,-0.0261402115557701,0.116290770861621,0.121734552565164,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"pooled_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.0314279687843,24.0429472986711,23.9952197579301,0.0362082108542023,0.0477275407409703,0.235869418389676,0.238243508039516,NA,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"pooled_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.0450075895947,24.0843814752746,23.9871485705577,0.0578590190370111,0.0972329047169094,0.204677803789975,0.212370021668938,NA,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"pooled_ccw_tvipcw","RMST0",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,23.9982996488155,24.0449251782171,23.9768559417351,0.0214437070803825,0.0680692364819713,0.265801977846914,0.266223630987039,NA,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"pooled_ccw_tvipcw","RMST0",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.0981778306446,24.1341373999522,23.9952197579301,0.102958072714442,0.138917642022067,0.29568510770617,0.312631756832034,NA,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"pooled_ccw_tvipcw","RMST0",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.0984581928909,24.1787827675169,23.9871485705577,0.111309622333236,0.191634196959239,0.391571814528174,0.406456914080379,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"fed_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,13.7969257891109,13.8217366704195,13.9101202354814,-0.113194446370516,-0.088383565061835,0.330156735803021,0.34850123096566,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"fed_ccw_tvipcw","RMST1",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,13.4443636039655,13.4244611688114,13.5023884363766,-0.0580248324111392,-0.0779272675652578,0.366270692936033,0.370234953705306,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"fed_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,13.2190768606596,13.2136681648702,13.2514849433846,-0.0324080827250825,-0.0378167785144861,0.321327254425925,0.32242412685989,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"fed_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,13.9335769013774,13.8356117999055,13.9101202354814,0.0234566658960366,-0.0745084355758818,1.21373004968603,1.21193249808207,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"fed_ccw_tvipcw","RMST1",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,13.5938005848825,13.677798445219,13.5023884363766,0.0914121485058787,0.175410008842349,1.13819285810933,1.13996530058509,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"fed_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,13.1796551135094,13.288724757929,13.2514849433846,-0.0718298298752833,0.0372398145443871,0.71523914365691,0.717649868415593,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"fed_ccw_tvipcw","RMST1",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,24.3716536798856,24.3625421827061,24.37718714639,-0.00553346650440495,-0.0146449636838355,0.0836549833359456,0.0836985561466639,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
