"task_id","rep","tau","sample_size_scenario","outcome_scenario","n_per_site","total_n","event_intercept","init_intercept","observed_death_rate","min_site_death_rate","max_site_death_rate","observed_init_rate","min_site_init_rate","max_site_init_rate","landmark_n","landmark_event_n","landmark_event_rate","landmark_treated_rate"
4,38,4,"large","rare",500,5000,-7,-3,0.0714,0.058,0.084,0.2778,0.244,0.308,4949,306,0.0618306728632047,0.27844008890685
4,39,4,"large","rare",500,5000,-7,-3,0.0712,0.056,0.084,0.2712,0.224,0.308,4946,302,0.0610594419733118,0.271734735139507
4,40,4,"large","rare",500,5000,-7,-3,0.0712,0.056,0.084,0.2766,0.224,0.308,4944,300,0.0606796116504854,0.277305825242718
4,41,4,"large","rare",500,5000,-7,-3,0.0722,0.056,0.084,0.2734,0.224,0.308,4946,307,0.0620703598867772,0.274363121714517
4,42,4,"large","rare",500,5000,-7,-3,0.0708,0.056,0.084,0.2724,0.224,0.308,4946,300,0.0606550748079256,0.273352203801051
4,43,4,"large","rare",500,5000,-7,-3,0.0692,0.056,0.084,0.2704,0.224,0.308,4946,292,0.0590376061463809,0.271330367974121
4,44,4,"large","rare",500,5000,-7,-3,0.0664,0.052,0.084,0.2722,0.224,0.308,4946,278,0.0562070359886777,0.272947836635665
4,45,4,"large","rare",500,5000,-7,-3,0.0664,0.052,0.084,0.2676,0.224,0.298,4944,276,0.0558252427184466,0.268406148867314
4,46,4,"large","rare",500,5000,-7,-3,0.065,0.046,0.084,0.2676,0.224,0.298,4945,270,0.0546006066734075,0.268149646107179
4,47,4,"large","rare",500,5000,-7,-3,0.0656,0.046,0.084,0.2714,0.224,0.298,4951,279,0.0563522520702888,0.271460311048273
4,48,4,"large","rare",500,5000,-7,-3,0.0646,0.046,0.08,0.2708,0.224,0.298,4955,278,0.0561049445005045,0.270433905146317
4,49,4,"large","rare",500,5000,-7,-3,0.0652,0.046,0.08,0.2758,0.25,0.298,4956,282,0.0569007263922518,0.275221953188055
4,50,4,"large","rare",500,5000,-7,-3,0.0652,0.046,0.08,0.27,0.24,0.292,4961,287,0.0578512396694215,0.269502116508768
4,51,4,"large","rare",500,5000,-7,-3,0.065,0.046,0.08,0.2726,0.24,0.292,4961,286,0.057649667405765,0.271920983672647
4,52,4,"large","rare",500,5000,-7,-3,0.0644,0.046,0.08,0.2726,0.24,0.292,4960,282,0.0568548387096774,0.271975806451613
4,53,4,"large","rare",500,5000,-7,-3,0.0642,0.046,0.08,0.2746,0.24,0.292,4964,285,0.0574133763094279,0.273972602739726
4,54,4,"large","rare",500,5000,-7,-3,0.0648,0.046,0.08,0.2692,0.238,0.286,4964,288,0.0580177276390008,0.268734891216761
4,55,4,"large","rare",500,5000,-7,-3,0.0634,0.046,0.074,0.2714,0.238,0.286,4967,284,0.0571773706462654,0.271189853029998
4,56,4,"large","rare",500,5000,-7,-3,0.0656,0.058,0.074,0.2734,0.238,0.302,4968,296,0.0595813204508857,0.272946859903382
4,57,4,"large","rare",500,5000,-7,-3,0.0656,0.058,0.074,0.2712,0.238,0.302,4969,297,0.0597705775810022,0.270879452606158
4,58,4,"large","rare",500,5000,-7,-3,0.0646,0.058,0.074,0.2714,0.238,0.302,4965,288,0.0580060422960725,0.271299093655589
4,59,4,"large","rare",500,5000,-7,-3,0.0652,0.058,0.074,0.2704,0.238,0.302,4965,291,0.0586102719033233,0.270292044310171
4,60,4,"large","rare",500,5000,-7,-3,0.0676,0.058,0.09,0.2742,0.238,0.302,4961,299,0.0602701068332997,0.273936706309212
4,61,4,"large","rare",500,5000,-7,-3,0.0668,0.058,0.09,0.2746,0.238,0.302,4961,295,0.0594638177786737,0.274138278572868
4,62,4,"large","rare",500,5000,-7,-3,0.0658,0.048,0.09,0.2712,0.238,0.302,4960,289,0.0582661290322581,0.270766129032258
4,63,4,"large","rare",500,5000,-7,-3,0.0684,0.048,0.09,0.273,0.238,0.302,4959,301,0.0606977213147812,0.272433958459367
4,64,4,"large","rare",500,5000,-7,-3,0.07,0.048,0.09,0.2784,0.248,0.302,4960,310,0.0625,0.278024193548387
4,65,4,"large","rare",500,5000,-7,-3,0.0724,0.048,0.09,0.279,0.248,0.302,4960,322,0.0649193548387097,0.278629032258065
4,66,4,"large","rare",500,5000,-7,-3,0.0712,0.048,0.09,0.2776,0.248,0.298,4958,314,0.063331988705123,0.2771278741428
4,67,4,"large","rare",500,5000,-7,-3,0.0712,0.048,0.09,0.281,0.248,0.298,4958,314,0.063331988705123,0.280153287615974
4,68,4,"large","rare",500,5000,-7,-3,0.0714,0.048,0.09,0.2824,0.248,0.298,4961,318,0.0640999798427736,0.28159645232816
4,69,4,"large","rare",500,5000,-7,-3,0.0704,0.048,0.09,0.2834,0.248,0.298,4961,313,0.063092118524491,0.282604313646442
4,70,4,"large","rare",500,5000,-7,-3,0.068,0.048,0.09,0.2822,0.248,0.298,4965,305,0.0614300100704935,0.281570996978852
4,71,4,"large","rare",500,5000,-7,-3,0.0684,0.048,0.09,0.282,0.248,0.298,4970,312,0.0627766599597585,0.28148893360161
4,72,4,"large","rare",500,5000,-7,-3,0.0708,0.056,0.09,0.2822,0.25,0.298,4972,326,0.0655671761866452,0.281979082864039
4,73,4,"large","rare",500,5000,-7,-3,0.0706,0.056,0.09,0.2864,0.25,0.34,4970,323,0.064989939637827,0.286317907444668
4,74,4,"large","rare",500,5000,-7,-3,0.0712,0.056,0.09,0.2856,0.25,0.34,4964,320,0.064464141821112,0.28505237711523
4,75,4,"large","rare",500,5000,-7,-3,0.0694,0.056,0.082,0.2822,0.25,0.34,4960,307,0.0618951612903226,0.281451612903226
4,76,4,"large","rare",500,5000,-7,-3,0.0712,0.058,0.082,0.2862,0.25,0.34,4960,316,0.0637096774193548,0.285685483870968
4,77,4,"large","rare",500,5000,-7,-3,0.07,0.058,0.082,0.2848,0.25,0.34,4959,309,0.0623109497882638,0.284734825569671
4,78,4,"large","rare",500,5000,-7,-3,0.07,0.058,0.082,0.2808,0.248,0.34,4960,310,0.0625,0.280645161290323
4,79,4,"large","rare",500,5000,-7,-3,0.07,0.058,0.082,0.279,0.248,0.34,4961,311,0.062688973997178,0.278976012900625
4,80,4,"large","rare",500,5000,-7,-3,0.0696,0.058,0.082,0.2846,0.248,0.34,4960,308,0.0620967741935484,0.284677419354839
4,81,4,"large","rare",500,5000,-7,-3,0.0694,0.058,0.082,0.2852,0.248,0.34,4955,302,0.0609485368314834,0.285368314833502
4,82,4,"large","rare",500,5000,-7,-3,0.0726,0.058,0.104,0.2886,0.248,0.34,4952,315,0.063610662358643,0.28857027463651
4,83,4,"large","rare",500,5000,-7,-3,0.071,0.058,0.104,0.2826,0.248,0.328,4954,309,0.0623738393217602,0.282599919257166
4,84,4,"large","rare",500,5000,-7,-3,0.0712,0.058,0.104,0.2788,0.246,0.328,4960,316,0.0637096774193548,0.279233870967742
4,85,4,"large","rare",500,5000,-7,-3,0.0724,0.058,0.104,0.2862,0.246,0.33,4961,323,0.0651078411610562,0.286635758919573
4,86,4,"large","rare",500,5000,-7,-3,0.0724,0.058,0.104,0.2816,0.246,0.33,4959,321,0.0647307924984876,0.282314982859447
4,87,4,"large","rare",500,5000,-7,-3,0.0728,0.058,0.104,0.278,0.246,0.33,4958,322,0.0649455425574829,0.278741427995159
4,88,4,"large","rare",500,5000,-7,-3,0.0748,0.058,0.104,0.2776,0.244,0.33,4954,328,0.0662091239402503,0.278159063383125
4,89,4,"large","rare",500,5000,-7,-3,0.0758,0.062,0.104,0.2794,0.244,0.33,4952,331,0.0668416801292407,0.279886914378029
4,90,4,"large","rare",500,5000,-7,-3,0.077,0.064,0.104,0.2758,0.244,0.33,4953,338,0.068241469816273,0.276196244700182
4,91,4,"large","rare",500,5000,-7,-3,0.077,0.064,0.104,0.2754,0.244,0.33,4954,339,0.0684295518772709,0.27573677836092
4,92,4,"large","rare",500,5000,-7,-3,0.074,0.064,0.086,0.2726,0.244,0.33,4959,329,0.0663440209719702,0.273038919136923
4,93,4,"large","rare",500,5000,-7,-3,0.0742,0.064,0.086,0.2736,0.244,0.33,4956,327,0.0659806295399516,0.273607748184019
4,94,4,"large","rare",500,5000,-7,-3,0.0734,0.064,0.086,0.275,0.244,0.33,4955,322,0.0649848637739657,0.275075681130172
4,95,4,"large","rare",500,5000,-7,-3,0.0716,0.064,0.086,0.2706,0.244,0.29,4960,318,0.0641129032258065,0.270967741935484
4,96,4,"large","rare",500,5000,-7,-3,0.0704,0.062,0.086,0.2678,0.244,0.29,4963,315,0.0634696755994358,0.267983074753174
4,97,4,"large","rare",500,5000,-7,-3,0.0708,0.062,0.086,0.2728,0.244,0.298,4961,315,0.0634952630518041,0.272727272727273
4,98,4,"large","rare",500,5000,-7,-3,0.0702,0.062,0.08,0.2768,0.254,0.298,4962,313,0.0630794034663442,0.276702942361951
4,99,4,"large","rare",500,5000,-7,-3,0.0698,0.062,0.08,0.2748,0.254,0.298,4962,311,0.0626763401854091,0.274486094316808
4,100,4,"large","rare",500,5000,-7,-3,0.0694,0.062,0.08,0.2734,0.254,0.298,4958,305,0.0615167406212182,0.2730939895119
4,101,4,"large","rare",500,5000,-7,-3,0.07,0.062,0.08,0.2726,0.254,0.298,4956,306,0.0617433414043584,0.272598870056497
4,102,4,"large","rare",500,5000,-7,-3,0.0702,0.062,0.08,0.275,0.254,0.298,4951,302,0.0609977782266209,0.275095940214098
4,103,4,"large","rare",500,5000,-7,-3,0.0708,0.062,0.08,0.2718,0.254,0.298,4949,303,0.0612244897959184,0.271974136189129
4,104,4,"large","rare",500,5000,-7,-3,0.0714,0.062,0.08,0.2754,0.254,0.298,4948,305,0.0616410670978173,0.275464834276475
4,105,4,"large","rare",500,5000,-7,-3,0.0704,0.056,0.08,0.2734,0.254,0.298,4943,295,0.0596803560590734,0.273518106413109
4,106,4,"large","rare",500,5000,-7,-3,0.0722,0.056,0.08,0.2762,0.254,0.298,4939,300,0.0607410406964973,0.276371735169063
4,107,4,"large","rare",500,5000,-7,-3,0.0724,0.056,0.08,0.2708,0.244,0.296,4941,303,0.0613236187006679,0.270997773730014
4,108,4,"large","rare",500,5000,-7,-3,0.073,0.056,0.086,0.2682,0.244,0.296,4942,307,0.0621205989477944,0.268514771347633
4,109,4,"large","rare",500,5000,-7,-3,0.0712,0.046,0.086,0.2712,0.244,0.296,4941,297,0.0601092896174863,0.271807326452135
4,110,4,"large","rare",500,5000,-7,-3,0.0724,0.046,0.086,0.2712,0.244,0.296,4940,302,0.0611336032388664,0.271255060728745
4,111,4,"large","rare",500,5000,-7,-3,0.0726,0.046,0.086,0.2694,0.244,0.296,4939,302,0.0611459809678072,0.269285280421138
4,112,4,"large","rare",500,5000,-7,-3,0.0716,0.046,0.086,0.2704,0.244,0.296,4942,300,0.0607041683528936,0.270335896398219
4,113,4,"large","rare",500,5000,-7,-3,0.0704,0.046,0.086,0.2746,0.244,0.3,4947,299,0.0604406711138063,0.274711946634324
4,114,4,"large","rare",500,5000,-7,-3,0.067,0.046,0.086,0.269,0.24,0.3,4950,285,0.0575757575757576,0.269090909090909
4,115,4,"large","rare",500,5000,-7,-3,0.0686,0.046,0.086,0.272,0.24,0.3,4954,297,0.0599515542995559,0.27190149374243
4,116,4,"large","rare",500,5000,-7,-3,0.0674,0.046,0.086,0.2694,0.24,0.3,4955,292,0.0589303733602422,0.269223007063572
4,117,4,"large","rare",500,5000,-7,-3,0.0664,0.046,0.086,0.2734,0.24,0.3,4954,286,0.0577311263625353,0.273314493338716
4,118,4,"large","rare",500,5000,-7,-3,0.0626,0.046,0.082,0.274,0.24,0.3,4958,271,0.054659136748689,0.27390076643808
4,119,4,"large","rare",500,5000,-7,-3,0.0628,0.046,0.082,0.2734,0.24,0.3,4962,276,0.0556227327690447,0.27347843611447
4,120,4,"large","rare",500,5000,-7,-3,0.0608,0.046,0.076,0.2754,0.24,0.3,4965,269,0.0541792547834844,0.276132930513595
4,121,4,"large","rare",500,5000,-7,-3,0.0594,0.046,0.072,0.2794,0.24,0.3,4962,259,0.0521966948810963,0.280128980249899
4,122,4,"large","rare",500,5000,-7,-3,0.0572,0.044,0.072,0.2798,0.24,0.3,4965,251,0.0505538771399799,0.280161127895267
4,123,4,"large","rare",500,5000,-7,-3,0.059,0.044,0.08,0.2788,0.24,0.296,4963,258,0.0519846866814427,0.27886359057022
4,124,4,"large","rare",500,5000,-7,-3,0.061,0.044,0.08,0.279,0.242,0.296,4963,268,0.0539995970179327,0.279065081603869
4,125,4,"large","rare",500,5000,-7,-3,0.0606,0.044,0.08,0.2766,0.242,0.294,4961,264,0.0532150776053215,0.276557145736747
4,126,4,"large","rare",500,5000,-7,-3,0.0594,0.044,0.08,0.2802,0.242,0.294,4963,260,0.0523876687487407,0.280475518839412
4,127,4,"large","rare",500,5000,-7,-3,0.0604,0.044,0.08,0.2754,0.236,0.294,4964,266,0.0535858178887994,0.275584206285254
4,128,4,"large","rare",500,5000,-7,-3,0.0628,0.044,0.08,0.2748,0.236,0.294,4963,277,0.0558130163207737,0.27483376989724
4,129,4,"large","rare",500,5000,-7,-3,0.0654,0.044,0.08,0.2756,0.236,0.294,4961,288,0.058052811933078,0.275146139891151
4,130,4,"large","rare",500,5000,-7,-3,0.0648,0.044,0.08,0.2712,0.236,0.294,4961,285,0.0574480951421084,0.270509977827051
4,131,4,"large","rare",500,5000,-7,-3,0.0638,0.044,0.08,0.2676,0.236,0.294,4968,287,0.0577697262479871,0.266908212560386
4,132,4,"large","rare",500,5000,-7,-3,0.0662,0.052,0.08,0.2668,0.236,0.292,4964,295,0.0594278807413376,0.265914585012087
4,133,4,"large","rare",500,5000,-7,-3,0.067,0.052,0.088,0.2658,0.236,0.292,4959,294,0.059286146400484,0.265577737447066
4,134,4,"large","rare",500,5000,-7,-3,0.0676,0.052,0.088,0.2688,0.236,0.292,4959,297,0.0598911070780399,0.26840088727566
4,135,4,"large","rare",500,5000,-7,-3,0.0672,0.052,0.088,0.2704,0.236,0.292,4957,293,0.059108331652209,0.270123058301392
4,136,4,"large","rare",500,5000,-7,-3,0.0676,0.052,0.088,0.268,0.236,0.288,4957,295,0.0595118014928384,0.267298769416986
4,137,4,"large","rare",500,5000,-7,-3,0.067,0.052,0.088,0.274,0.248,0.296,4954,289,0.0583366976180864,0.273112636253532
4,138,4,"large","rare",500,5000,-7,-3,0.0684,0.052,0.088,0.2758,0.248,0.296,4948,290,0.0586095392077607,0.27445432497979
4,139,4,"large","rare",500,5000,-7,-3,0.068,0.052,0.088,0.276,0.248,0.296,4952,292,0.0589660743134087,0.275040387722132
4,140,4,"large","rare",500,5000,-7,-3,0.0698,0.052,0.088,0.2758,0.246,0.296,4950,299,0.0604040404040404,0.274747474747475
4,141,4,"large","rare",500,5000,-7,-3,0.07,0.054,0.088,0.2776,0.246,0.296,4951,301,0.0607957988285195,0.276509796000808
4,142,4,"large","rare",500,5000,-7,-3,0.0704,0.054,0.088,0.2788,0.246,0.298,4953,305,0.0615788411064002,0.27801332525742
4,143,4,"large","rare",500,5000,-7,-3,0.0686,0.054,0.086,0.2814,0.246,0.306,4957,300,0.0605204760944119,0.280209804317127
4,144,4,"large","rare",500,5000,-7,-3,0.067,0.054,0.086,0.2786,0.244,0.306,4955,290,0.058526740665994,0.277497477295661
4,145,4,"large","rare",500,5000,-7,-3,0.0668,0.054,0.086,0.2764,0.244,0.306,4960,294,0.0592741935483871,0.275403225806452
4,146,4,"large","rare",500,5000,-7,-3,0.0686,0.054,0.086,0.2762,0.244,0.306,4958,301,0.0607099636950383,0.27511093182735
4,147,4,"large","rare",500,5000,-7,-3,0.0684,0.054,0.086,0.2722,0.244,0.306,4961,303,0.0610763958879258,0.271316266881677
4,148,4,"large","rare",500,5000,-7,-3,0.0652,0.054,0.078,0.2724,0.244,0.306,4967,293,0.0589893295751963,0.271995168109523
4,149,4,"large","rare",500,5000,-7,-3,0.0674,0.054,0.092,0.2726,0.244,0.306,4955,292,0.0589303733602422,0.272452068617558
4,150,4,"large","rare",500,5000,-7,-3,0.0652,0.052,0.092,0.2752,0.244,0.306,4958,284,0.0572811617587737,0.27511093182735
4,151,4,"large","rare",500,5000,-7,-3,0.0666,0.052,0.092,0.2754,0.244,0.306,4957,290,0.0585031268912649,0.274964696388945
4,152,4,"large","rare",500,5000,-7,-3,0.065,0.052,0.092,0.2782,0.244,0.326,4958,283,0.0570794675272287,0.277934651068979
4,153,4,"large","rare",500,5000,-7,-3,0.0642,0.052,0.092,0.2726,0.244,0.326,4959,280,0.0564629965718895,0.272635612018552
4,154,4,"large","rare",500,5000,-7,-3,0.0644,0.052,0.092,0.2736,0.25,0.326,4959,281,0.0566646501310748,0.273442226255293
4,155,4,"large","rare",500,5000,-7,-3,0.0644,0.052,0.092,0.2732,0.25,0.326,4956,278,0.0560936238902341,0.27320419693301
4,156,4,"large","rare",500,5000,-7,-3,0.0664,0.052,0.098,0.275,0.25,0.326,4959,291,0.058681185722928,0.275257108287961
4,157,4,"large","rare",500,5000,-7,-3,0.0664,0.052,0.098,0.2752,0.25,0.326,4958,290,0.0584913271480436,0.275312626058895
4,158,4,"large","rare",500,5000,-7,-3,0.0674,0.052,0.098,0.277,0.25,0.326,4953,290,0.0585503735110034,0.276801938219261
4,159,4,"large","rare",500,5000,-7,-3,0.065,0.052,0.098,0.2754,0.25,0.326,4956,281,0.0566989507667474,0.274414850686037
4,160,4,"large","rare",500,5000,-7,-3,0.067,0.056,0.098,0.274,0.25,0.326,4954,289,0.0583366976180864,0.272910779168349
4,161,4,"large","rare",500,5000,-7,-3,0.0664,0.056,0.098,0.2776,0.25,0.326,4952,284,0.0573505654281099,0.276453957996769
4,162,4,"large","rare",500,5000,-7,-3,0.068,0.058,0.098,0.2742,0.25,0.314,4949,289,0.0583956354819155,0.272782380278844
4,163,4,"large","rare",500,5000,-7,-3,0.0682,0.058,0.098,0.276,0.254,0.314,4951,292,0.058977984245607,0.274490002019794
4,164,4,"large","rare",500,5000,-7,-3,0.0684,0.06,0.098,0.2796,0.258,0.314,4952,294,0.0593699515347334,0.278069466882068
4,165,4,"large","rare",500,5000,-7,-3,0.0678,0.056,0.098,0.2806,0.258,0.314,4953,292,0.0589541691903897,0.278820916616192
4,166,4,"large","rare",500,5000,-7,-3,0.0628,0.048,0.072,0.2764,0.242,0.314,4951,265,0.0535245404968693,0.274691981417895
4,167,4,"large","rare",500,5000,-7,-3,0.0642,0.048,0.076,0.28,0.242,0.314,4952,273,0.0551292407108239,0.278473344103393
4,168,4,"large","rare",500,5000,-7,-3,0.0652,0.048,0.076,0.2744,0.24,0.314,4957,283,0.0570909824490619,0.273149082106113
4,169,4,"large","rare",500,5000,-7,-3,0.066,0.048,0.076,0.2752,0.24,0.314,4963,293,0.0590368728591578,0.274632278863591
4,170,4,"large","rare",500,5000,-7,-3,0.0656,0.048,0.076,0.281,0.24,0.316,4966,294,0.0592025775271849,0.280306081353202
4,171,4,"large","rare",500,5000,-7,-3,0.0666,0.048,0.076,0.2764,0.24,0.316,4967,300,0.0603986309643648,0.276021743507147
4,172,4,"large","rare",500,5000,-7,-3,0.0656,0.048,0.076,0.2726,0.24,0.316,4970,298,0.0599597585513078,0.272434607645875
4,173,4,"large","rare",500,5000,-7,-3,0.0664,0.048,0.076,0.2752,0.24,0.316,4970,302,0.0607645875251509,0.274849094567404
4,174,4,"large","rare",500,5000,-7,-3,0.0668,0.048,0.076,0.271,0.24,0.316,4972,306,0.0615446500402253,0.270917135961384
4,175,4,"large","rare",500,5000,-7,-3,0.0686,0.048,0.076,0.272,0.24,0.316,4969,312,0.0627892936204468,0.271885691285973
4,176,4,"large","rare",500,5000,-7,-3,0.0714,0.062,0.076,0.2724,0.24,0.316,4967,324,0.065230521441514,0.272196496879404
4,177,4,"large","rare",500,5000,-7,-3,0.0724,0.062,0.086,0.2706,0.24,0.316,4970,332,0.0668008048289738,0.270221327967807
4,178,4,"large","rare",500,5000,-7,-3,0.0716,0.062,0.086,0.2748,0.246,0.316,4969,327,0.0658080096598913,0.274501911853492
4,179,4,"large","rare",500,5000,-7,-3,0.0698,0.058,0.086,0.2756,0.246,0.316,4969,318,0.0639967800362246,0.275306902797344
4,180,4,"large","rare",500,5000,-7,-3,0.068,0.05,0.086,0.2722,0.246,0.294,4971,311,0.0625628646147656,0.272178636089318
4,181,4,"large","rare",500,5000,-7,-3,0.0686,0.05,0.086,0.2706,0.246,0.294,4968,311,0.0626006441223833,0.27073268921095
4,182,4,"large","rare",500,5000,-7,-3,0.0686,0.05,0.086,0.272,0.246,0.294,4969,312,0.0627892936204468,0.272086939021936
4,183,4,"large","rare",500,5000,-7,-3,0.0678,0.05,0.086,0.2698,0.246,0.29,4967,306,0.0616066035836521,0.269780551640829
4,184,4,"large","rare",500,5000,-7,-3,0.0688,0.05,0.086,0.2772,0.246,0.322,4962,306,0.0616686819830713,0.276702942361951
4,185,4,"large","rare",500,5000,-7,-3,0.0676,0.05,0.086,0.2782,0.246,0.322,4960,298,0.0600806451612903,0.277822580645161
4,186,4,"large","rare",500,5000,-7,-3,0.0652,0.05,0.086,0.2766,0.23,0.322,4966,292,0.058799838904551,0.276278695126863
4,187,4,"large","rare",500,5000,-7,-3,0.064,0.05,0.078,0.2758,0.23,0.322,4961,281,0.0566418060874824,0.274944567627494
4,188,4,"large","rare",500,5000,-7,-3,0.0658,0.05,0.084,0.2786,0.23,0.322,4959,288,0.058076225045372,0.278080258116556
4,189,4,"large","rare",500,5000,-7,-3,0.0676,0.05,0.084,0.2762,0.23,0.322,4957,295,0.0595118014928384,0.275368166229574
4,190,4,"large","rare",500,5000,-7,-3,0.0678,0.052,0.084,0.2752,0.23,0.322,4953,292,0.0589541691903897,0.274379164142944
4,191,4,"large","rare",500,5000,-7,-3,0.0656,0.052,0.084,0.2764,0.23,0.322,4955,283,0.0571140262361251,0.275277497477296
4,192,4,"large","rare",500,5000,-7,-3,0.0656,0.052,0.084,0.274,0.23,0.322,4951,279,0.0563522520702888,0.272672187436881
4,193,4,"large","rare",500,5000,-7,-3,0.065,0.052,0.084,0.277,0.23,0.322,4952,277,0.0559369951534733,0.276050080775444
4,194,4,"large","rare",500,5000,-7,-3,0.0656,0.052,0.084,0.2728,0.23,0.31,4954,282,0.0569236980218006,0.272507064997981
4,195,4,"large","rare",500,5000,-7,-3,0.0652,0.052,0.084,0.27,0.23,0.31,4954,280,0.0565199838514332,0.270084779975777
4,196,4,"large","rare",500,5000,-7,-3,0.0658,0.052,0.084,0.2728,0.244,0.31,4954,283,0.0571255551069843,0.272708922083165
4,197,4,"large","rare",500,5000,-7,-3,0.0634,0.05,0.084,0.2762,0.244,0.31,4954,271,0.05470327008478,0.276544206701655
4,198,4,"large","rare",500,5000,-7,-3,0.061,0.05,0.08,0.2714,0.244,0.302,4957,262,0.0528545491224531,0.271131732902965
4,199,4,"large","rare",500,5000,-7,-3,0.059,0.05,0.08,0.2696,0.244,0.302,4960,255,0.0514112903225806,0.269556451612903
4,200,4,"large","rare",500,5000,-7,-3,0.0604,0.05,0.08,0.269,0.244,0.302,4961,263,0.053013505341665,0.268897399717799
4,201,4,"large","rare",500,5000,-7,-3,0.0626,0.05,0.08,0.2702,0.244,0.302,4963,276,0.0556115252871247,0.270199476123313
4,202,4,"large","rare",500,5000,-7,-3,0.0636,0.05,0.08,0.275,0.248,0.302,4964,282,0.056809024979855,0.275181305398872
4,203,4,"large","rare",500,5000,-7,-3,0.0658,0.05,0.08,0.2744,0.248,0.302,4963,292,0.0588353818255088,0.274632278863591
4,204,4,"large","rare",500,5000,-7,-3,0.0648,0.05,0.08,0.2738,0.248,0.302,4963,287,0.0578279266572638,0.273826314728995
4,205,4,"large","rare",500,5000,-7,-3,0.067,0.05,0.08,0.2722,0.248,0.302,4965,300,0.0604229607250755,0.271701913393756
4,206,4,"large","rare",500,5000,-7,-3,0.0686,0.05,0.08,0.2758,0.248,0.302,4965,308,0.0620342396777442,0.275327291037261
4,207,4,"large","rare",500,5000,-7,-3,0.0696,0.056,0.08,0.274,0.248,0.296,4967,315,0.063418562512583,0.273807127038454
4,208,4,"large","rare",500,5000,-7,-3,0.0688,0.052,0.08,0.276,0.248,0.296,4965,309,0.0622356495468278,0.276132930513595
4,209,4,"large","rare",500,5000,-7,-3,0.07,0.052,0.08,0.2816,0.248,0.304,4963,313,0.0630666935321378,0.281684465041306
4,210,4,"large","rare",500,5000,-7,-3,0.0698,0.052,0.08,0.279,0.24,0.304,4964,313,0.0630539887187752,0.2790088638195
4,211,4,"large","rare",500,5000,-7,-3,0.067,0.05,0.08,0.2826,0.24,0.312,4965,300,0.0604229607250755,0.282376636455186
4,212,4,"large","rare",500,5000,-7,-3,0.0658,0.05,0.08,0.2854,0.24,0.32,4964,293,0.0590249798549557,0.284850926672039
4,213,4,"large","rare",500,5000,-7,-3,0.065,0.05,0.08,0.2846,0.24,0.32,4962,287,0.0578395808141878,0.28335348649738
4,214,4,"large","rare",500,5000,-7,-3,0.0656,0.05,0.08,0.2858,0.24,0.32,4964,292,0.0588235294117647,0.284448025785657
4,215,4,"large","rare",500,5000,-7,-3,0.0634,0.05,0.076,0.2882,0.24,0.32,4966,283,0.0569875151026983,0.286951268626661
4,216,4,"large","rare",500,5000,-7,-3,0.0618,0.05,0.076,0.2854,0.24,0.32,4964,273,0.0549959709911362,0.284045124899275
4,217,4,"large","rare",500,5000,-7,-3,0.0626,0.05,0.076,0.2842,0.24,0.32,4964,277,0.0558017727639001,0.282634971796938
4,218,4,"large","rare",500,5000,-7,-3,0.0638,0.05,0.076,0.2848,0.24,0.32,4961,280,0.0564402338238258,0.283209030437412
4,219,4,"large","rare",500,5000,-7,-3,0.0638,0.05,0.076,0.2842,0.24,0.32,4962,281,0.0566303909713825,0.282345828295042
4,220,4,"large","rare",500,5000,-7,-3,0.0646,0.05,0.076,0.2868,0.266,0.32,4960,283,0.0570564516129032,0.284677419354839
4,221,4,"large","rare",500,5000,-7,-3,0.0656,0.058,0.076,0.285,0.266,0.32,4961,289,0.0582543841967345,0.283007458173755
4,222,4,"large","rare",500,5000,-7,-3,0.0666,0.058,0.076,0.28,0.266,0.298,4961,294,0.0592622455150171,0.278371296109655
4,223,4,"large","rare",500,5000,-7,-3,0.065,0.056,0.076,0.2798,0.266,0.298,4962,287,0.0578395808141878,0.278919790407094
4,224,4,"large","rare",500,5000,-7,-3,0.0616,0.042,0.072,0.2802,0.266,0.298,4961,269,0.0542229389236041,0.279177585164281
4,225,4,"large","rare",500,5000,-7,-3,0.0632,0.042,0.074,0.28,0.266,0.298,4955,271,0.0546922300706357,0.278708375378406
4,226,4,"large","rare",500,5000,-7,-3,0.0672,0.042,0.098,0.2812,0.266,0.298,4953,289,0.0583484756713103,0.280032303654351
4,227,4,"large","rare",500,5000,-7,-3,0.0678,0.042,0.098,0.2806,0.266,0.298,4951,290,0.0585740254494042,0.279337507574227
4,228,4,"large","rare",500,5000,-7,-3,0.0698,0.042,0.098,0.2796,0.266,0.298,4950,299,0.0604040404040404,0.277777777777778
4,229,4,"large","rare",500,5000,-7,-3,0.0686,0.042,0.098,0.2768,0.266,0.294,4948,291,0.0588116410670978,0.275262732417138
4,230,4,"large","rare",500,5000,-7,-3,0.068,0.042,0.098,0.2778,0.266,0.294,4951,291,0.0587760048475056,0.276711775398909
4,231,4,"large","rare",500,5000,-7,-3,0.0696,0.042,0.098,0.2772,0.266,0.29,4947,295,0.0596321002627855,0.27612694562361
4,232,4,"large","rare",500,5000,-7,-3,0.069,0.042,0.098,0.277,0.266,0.29,4950,295,0.0595959595959596,0.275757575757576
4,233,4,"large","rare",500,5000,-7,-3,0.0704,0.042,0.098,0.277,0.266,0.29,4950,302,0.061010101010101,0.275353535353535
